EDW,dbo,TM1_EDW_SALES_PERSPECTIVE_STG,BASE TABLE
EDW,dbo,TM1_EDW_SALES_PERSPECTIVE_STG_AC,BASE TABLE
EDW,dbo,TM1_EDW_SALES_PERSPECTIVE_STG_BU,BASE TABLE
EDW,dbo,TM1_EDW_SALES_PERSPECTIVE_STG_BU_CONS,BASE TABLE
EDW,dbo,TM1_EDW_SALES_PERSPECTIVE_STG_CM_AC,BASE TABLE
EDW,dbo,TM1_EDW_SALES_PERSPECTIVE_STG_FC,BASE TABLE
EDW,dbo,TM1_EDW_SALES_PERSPECTIVE_STG_FC_CONS,BASE TABLE
EDW,dbo,TM1_EDW_SALES_PERSPECTIVE_STG_FC_ST,BASE TABLE
EDW,dbo,TM1_EDW_SALES_PERSPECTIVE_STG_OO,BASE TABLE
EDW,dbo,TM1_Test_DB,BASE TABLE
EDW,dbo,TM1_Test_DB_v2,BASE TABLE
EDW,BIQL,Balancing_TM1,VIEW
EDW,BIQL,DimAccount,VIEW
EDW,BIQL,DimAddress,VIEW
EDW,BIQL,DimAsset,VIEW
EDW,BIQL,DimBillOfMaterial,VIEW
EDW,BIQL,DimBillOfMaterialExpanded,VIEW
EDW,BIQL,DimBillOfMaterialPrimaryUOM,VIEW
EDW,BIQL,DimBusinessUnit,VIEW
EDW,BIQL,DimCalendar,VIEW
EDW,BIQL,DimCalendarInventorySnapshot,VIEW
EDW,BIQL,DimCalendarItemSnapshot,VIEW
EDW,BIQL,DimCompany,VIEW
EDW,BIQL,DimCurrencyCode,VIEW
EDW,BIQL,DimCurrencyCrossRatesCalc,VIEW
EDW,BIQL,DimCurrencyExchangeRates,VIEW
EDW,BIQL,DimCurrencyExchangeRatesUSDDaily,VIEW
EDW,BIQL,DimCurrencyExchangeRatesUSDToday,VIEW
EDW,BIQL,DimCurrencyRatesToCXA,VIEW
EDW,BIQL,DimCurrencyRatesToCXB,VIEW
EDW,BIQL,DimCurrencyRatesToCXC,VIEW
EDW,BIQL,DimCurrencyRestatementRates,VIEW
EDW,BIQL,DimCurrencyRestatementRatesUSDDaily,VIEW
EDW,BIQL,DimCustomer,VIEW
EDW,BIQL,DimCustomerCommissionInfo,VIEW
EDW,BIQL,DimCustomerCommissionMax,VIEW
EDW,BIQL,DimCustomerCommissionMaxOrig,VIEW
EDW,BIQL,DimCustomerCommissionMin,VIEW
EDW,BIQL,DimCustomerCommissionTM,VIEW
EDW,BIQL,DimCustomerMax,VIEW
EDW,BIQL,DimCustomerMin,VIEW
EDW,BIQL,DimDate,VIEW
EDW,BIQL,DimDisposalFee,VIEW
EDW,BIQL,DimDistributionAAI,VIEW
EDW,BIQL,DimDocumentType,VIEW
EDW,BIQL,DimFrozenCostRollup,VIEW
EDW,BIQL,DimFrozenCostRollup_Detail,VIEW
EDW,BIQL,DimFrozenCostRollup_History,VIEW
EDW,BIQL,DimIndustryClassification,VIEW
EDW,BIQL,DimItem,VIEW
EDW,BIQL,DimItemBasePrice,VIEW
EDW,BIQL,DimItemBranch,VIEW
EDW,BIQL,DimItemBranch_History,VIEW
EDW,BIQL,DimItemBranchAdditionalInformation,VIEW
EDW,BIQL,DimItemBranchAdditionalInformation_History,VIEW
EDW,BIQL,DimItemCost,VIEW
EDW,BIQL,DimItemCost_History,VIEW
EDW,BIQL,DimItemCost_History_Std,VIEW
EDW,BIQL,DimItemCost_History_Std2,VIEW
EDW,BIQL,DimItemCostComponents,VIEW
EDW,BIQL,DimItemCostComponents_History,VIEW
EDW,BIQL,DimItemCostLookup,VIEW
EDW,BIQL,DimItemCostLookupAsOf,VIEW
EDW,BIQL,DimItemCrossReference,VIEW
EDW,BIQL,DimItemLocationFile,VIEW
EDW,BIQL,DimItemMasterAdditionalInformation,VIEW
EDW,BIQL,DimItemPreferenceGroups,VIEW
EDW,BIQL,DimItemShippingInformation,VIEW
EDW,BIQL,DimItemUOMConversion,VIEW
EDW,BIQL,DimItemUOMConversion_History,VIEW
EDW,BIQL,DimItemUOMConversion_NoBU,VIEW
EDW,BIQL,DimItemUOMConversion_NoBU_History,VIEW
EDW,BIQL,DimItemUOMConversionItem,VIEW
EDW,BIQL,DimItemUOMConversionItem_History,VIEW
EDW,BIQL,DimItemUOMConversionLBKG,VIEW
EDW,BIQL,DimItemUOMConversionLBKG_History,VIEW
EDW,BIQL,DimItemUOMConversionLBKG_HistorywithBlankBU,VIEW
EDW,BIQL,DimItemUOMConversionMaster,VIEW
EDW,BIQL,DimItemUOMConversionMaster_History,VIEW
EDW,BIQL,DimItemUOMConversionRecursive,VIEW
EDW,BIQL,DimItemUOMConversionRecursive_History,VIEW
EDW,BIQL,DimLedgerType,VIEW
EDW,BIQL,DimLocation,VIEW
EDW,BIQL,DimLot,VIEW
EDW,BIQL,DimMRP_MPS_MtrlMsg,VIEW
EDW,BIQL,DimMRP_MPS_MtrlPeg,VIEW
EDW,BIQL,DimMRP_MPS_TimeSeries,VIEW
EDW,BIQL,DimPaymentTerms,VIEW
EDW,BIQL,DimProductDataManagement,VIEW
EDW,BIQL,DimRouting,VIEW
EDW,BIQL,DimStandardItemCost,VIEW
EDW,BIQL,DimStandardItemCost_History,VIEW
EDW,BIQL,DimStandardUOMConversion,VIEW
EDW,BIQL,DimStatusCode,VIEW
EDW,BIQL,DimSubledger,VIEW
EDW,BIQL,DimSupplementalData,VIEW
EDW,BIQL,DimSupplier,VIEW
EDW,BIQL,DimSupplierItem,VIEW
EDW,BIQL,DimTestDefinition,VIEW
EDW,BIQL,DimUDC,VIEW
EDW,BIQL,DimUOM,VIEW
EDW,BIQL,DimUOMConversion,VIEW
EDW,BIQL,DimUOMConversion_History,VIEW
EDW,BIQL,DimUOMConversionRecursive,VIEW
EDW,BIQL,DimUOMConversionRecursive_History,VIEW
EDW,BIQL,DimWorkOrder,VIEW
EDW,BIQL,FactAPDetail,VIEW
EDW,BIQL,FactAPPaymentDetail,VIEW
EDW,BIQL,FactARDetail,VIEW
EDW,BIQL,FactARReceiptsDetail,VIEW
EDW,BIQL,FactDocumentAudit,VIEW
EDW,BIQL,FactForecast,VIEW
EDW,BIQL,FactGLDetail,VIEW
EDW,BIQL,FactGLPeriodBalances,VIEW
EDW,BIQL,FactGLYearBalances,VIEW
EDW,BIQL,FactInventoryAsOfPerBalances,VIEW
EDW,BIQL,FactInventoryAsOfYearBalances,VIEW
EDW,BIQL,FactInventoryDetail,VIEW
EDW,BIQL,FactInventorySnapshot,VIEW
EDW,BIQL,FactInventorySnapshot_History_Filtered,VIEW
EDW,BIQL,FactInventorySnapshotFCR_Detail,VIEW
EDW,BIQL,FactInventorySnapshotFCR_History,VIEW
EDW,BIQL,FactInventorySnapshotItemCostLookup,VIEW
EDW,BIQL,FactInventorySnapshotItemCostLookup_History,VIEW
EDW,BIQL,FactItemCostFCR_Detail,VIEW
EDW,BIQL,FactItemCostFCR_History,VIEW
EDW,BIQL,FactPriceExceptions,VIEW
