TABLE_SCHEMA,TABLE_NAME,ORDINAL_POSITION,COLUMN_NAME,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,NUMERIC_PRECISION,NUMERIC_SCALE,IS_NULLABLE
PRODDTA,F42199,32,SLVR02,nvarchar,25,,,YES
PRODDTA,F42199,34,SLLITM,nvarchar,25,,,YES
PRODDTA,F42199,35,SLAITM,nvarchar,25,,,YES
PRODDTA,F42199,202,SLVR03,nvarchar,25,,,YES
PRODDTA,F5542UOM,3,IBLITM,nvarchar,25,,,YES
PRODDTA,F0116,9,ALCTY1,nvarchar,25,,,YES
PRODDTA,F0116,10,ALCOUN,nvarchar,25,,,YES
PRODDTA,F554101,3,IMBULK,nvarchar,25,,,YES
PRODDTA,F554101,4,IMGBLK,nvarchar,25,,,YES
PRODDTA,F03B11_ARCH,74,RPVINV,nvarchar,25,,,YES
PRODDTA,F03B11_ARCH,86,RPVR01,nvarchar,25,,,YES
PRODDTA,F0111,10,WWGNNM,nvarchar,25,,,YES
PRODDTA,F0111,11,WWMDNM,nvarchar,25,,,YES
PRODDTA,F0111,12,WWSRNM,nvarchar,25,,,YES
PRODDTA,F03B13_ARCH,2,RYCKNU,nvarchar,25,,,YES
PRODDTA,F03B13_ARCH,68,RYRREF,nvarchar,25,,,YES
PRODDTA,F4801T,13,WAASID,nvarchar,25,,,YES
PRODDTA,F03B14_ARCH,3,RZCKNU,nvarchar,25,,,YES
PRODDTA,F03B14_ARCH,104,RZVR01,nvarchar,25,,,YES
PRODDTA,F0411_ARCH,61,RPVINV,nvarchar,25,,,YES
PRODDTA,F0411_ARCH,68,RPVR01,nvarchar,25,,,YES
PRODDTA,F0411_ARCH,124,RPGEN4,nvarchar,25,,,YES
PRODDTA,F0411_ARCH,125,RPGEN5,nvarchar,25,,,YES
PRODDTA,F4201,24,SHVR01,nvarchar,25,,,YES
PRODDTA,F4201,25,SHVR02,nvarchar,25,,,YES
PRODDTA,F4201,66,SHCACT,nvarchar,25,,,YES
PRODDTA,F4201,93,SHVR03,nvarchar,25,,,YES
PRODDTA,F0413_ARCH,33,RMGEN6,nvarchar,25,,,YES
PRODDTA,F0413_ARCH,34,RMGEN7,nvarchar,25,,,YES
PRODDTA,F0414_ARCH,42,RNGEN6,nvarchar,25,,,YES
PRODDTA,F0414_ARCH,43,RNGEN7,nvarchar,25,,,YES
PRODDTA,F42019,24,SHVR01,nvarchar,25,,,YES
PRODDTA,F42019,25,SHVR02,nvarchar,25,,,YES
PRODDTA,F42019,66,SHCACT,nvarchar,25,,,YES
PRODDTA,F42019,93,SHVR03,nvarchar,25,,,YES
PRODDTA,F3112_ARCH,6,WLKITL,nvarchar,25,,,YES
PRODDTA,F3112_ARCH,7,WLKITA,nvarchar,25,,,YES
PRODDTA,F31122_ARCH,7,WTKITL,nvarchar,25,,,YES
PRODDTA,F31122_ARCH,8,WTKITA,nvarchar,25,,,YES
PRODDTA,F0901,6,GMANS,nvarchar,25,,,YES
PRODDTA,F3003,3,IRKITL,nvarchar,25,,,YES
PRODDTA,F3003,4,IRKITA,nvarchar,25,,,YES
PRODDTA,F0911,52,GLASID,nvarchar,25,,,YES
PRODDTA,F0911,79,GLVINV,nvarchar,25,,,YES
PRODDTA,F0911,94,GLALID,nvarchar,25,,,YES
PRODDTA,F0911,134,GLCKNU,nvarchar,25,,,YES
PRODDTA,F3112,6,WLKITL,nvarchar,25,,,YES
PRODDTA,F3112,7,WLKITA,nvarchar,25,,,YES
PRODDTA,F4201_ARCH,24,SHVR01,nvarchar,25,,,YES
PRODDTA,F4201_ARCH,25,SHVR02,nvarchar,25,,,YES
PRODDTA,F4201_ARCH,66,SHCACT,nvarchar,25,,,YES
PRODDTA,F4201_ARCH,93,SHVR03,nvarchar,25,,,YES
PRODDTA,F42019_ARCH,24,SHVR01,nvarchar,25,,,YES
PRODDTA,F42019_ARCH,25,SHVR02,nvarchar,25,,,YES
PRODDTA,F42019_ARCH,66,SHCACT,nvarchar,25,,,YES
PRODDTA,F42019_ARCH,93,SHVR03,nvarchar,25,,,YES
PRODDTA,F1201,5,FAASID,nvarchar,25,,,YES
PRODDTA,F1201,53,FAINSP,nvarchar,25,,,YES
PRODDTA,F1201,54,FAINSC,nvarchar,25,,,YES
PRODDTA,F1201,81,FAKITL,nvarchar,25,,,YES
PRODDTA,F4301_ARCH,23,PHVR01,nvarchar,25,,,YES
PRODDTA,F4301_ARCH,24,PHVR02,nvarchar,25,,,YES
PRODDTA,F4311_ARCH,33,PDVR01,nvarchar,25,,,YES
PRODDTA,F4311_ARCH,34,PDVR02,nvarchar,25,,,YES
PRODDTA,F4311_ARCH,36,PDLITM,nvarchar,25,,,YES
PRODDTA,F4311_ARCH,37,PDAITM,nvarchar,25,,,YES
PRODDTA,F4311_ARCH,132,PDASID,nvarchar,25,,,YES
PRODDTA,F4311_ARCH,186,PDVR05,nvarchar,25,,,YES
PRODDTA,F4311_ARCH,187,PDVR04,nvarchar,25,,,YES
PRODDTA,F4311_ARCH,207,PDVR03,nvarchar,25,,,YES
PRODDTA,F41112,5,INLITM,nvarchar,25,,,YES
PRODDTA,F41112,6,INAITM,nvarchar,25,,,YES
PRODDTA,F4801_ARCH,47,WAVR01,nvarchar,25,,,YES
PRODDTA,F4801_ARCH,48,WAVR02,nvarchar,25,,,YES
PRODDTA,F4801_ARCH,59,WAAITM,nvarchar,25,,,YES
PRODDTA,F4801_ARCH,60,WALITM,nvarchar,25,,,YES
PRODDTA,F4801T_ARCH,13,WAASID,nvarchar,25,,,YES
PRODDTA,F43090,3,PCLITM,nvarchar,25,,,YES
PRODDTA,F43090,4,PCAITM,nvarchar,25,,,YES
PRODDTA,F3002,3,IXKITL,nvarchar,25,,,YES
PRODDTA,F3002,4,IXKITA,nvarchar,25,,,YES
PRODDTA,F3002,7,IXLITM,nvarchar,25,,,YES
PRODDTA,F3002,8,IXAITM,nvarchar,25,,,YES
PRODDTA,F3002,20,IXFSER,nvarchar,25,,,YES
PRODDTA,F3002,21,IXTSER,nvarchar,25,,,YES
PRODDTA,F3102_ARCH,5,IGLITM,nvarchar,25,,,YES
PRODDTA,F3102_ARCH,6,IGAITM,nvarchar,25,,,YES
PRODDTA,F30026,2,IELITM,nvarchar,25,,,YES
PRODDTA,F30026,3,IEAITM,nvarchar,25,,,YES
PRODDTA,F3102,5,IGLITM,nvarchar,25,,,YES
PRODDTA,F3102,6,IGAITM,nvarchar,25,,,YES
PRODDTA,F3111_ARCH,28,WMCPIL,nvarchar,25,,,YES
PRODDTA,F3111_ARCH,29,WMCPIA,nvarchar,25,,,YES
PRODDTA,F31091,2,IQLITM,nvarchar,25,,,YES
PRODDTA,F31091,3,IQAITM,nvarchar,25,,,YES
PRODDTA,F40318,19,QCQTST,nvarchar,25,,,YES
PRODDTA,F3111,28,WMCPIL,nvarchar,25,,,YES
PRODDTA,F3111,29,WMCPIA,nvarchar,25,,,YES
PRODCTL,F0005,4,DRDL01,nvarchar,30,,,YES
PRODCTL,F0005,5,DRDL02,nvarchar,30,,,YES
PRODDTA,F4106,6,BPLOTN,nvarchar,30,,,NO
PRODDTA,F41112,9,INLOTN,nvarchar,30,,,NO
PRODDTA,F30026,6,IELOTN,nvarchar,30,,,NO
PRODDTA,F3711,11,TRLOTN,nvarchar,30,,,YES
PRODDTA,F3711,74,TRTMHD,nvarchar,30,,,YES
PRODDTA,F3711,77,TRASTM,nvarchar,30,,,YES
PRODDTA,F3711,95,TRWLOTN,nvarchar,30,,,YES
PRODDTA,F3711,100,TRTSTRSNM,nvarchar,30,,,YES
PRODDTA,F3711,102,TRRSCONVID,nvarchar,30,,,YES
PRODDTA,F3711,105,TRQMRF3,nvarchar,30,,,YES
PRODDTA,F3711,130,TRWVNUM,nvarchar,30,,,YES
PRODDTA,F31122,14,WTEXR,nvarchar,30,,,YES
PRODDTA,F3701,7,QADSC1,nvarchar,30,,,YES
PRODDTA,F3701,14,QAASTM,nvarchar,30,,,YES
PRODDTA,F3701,36,QATMHD,nvarchar,30,,,YES
PRODDTA,F3701,63,QATSTRSNM,nvarchar,30,,,YES
PRODDTA,F3701,64,QARSCONVID,nvarchar,30,,,YES
PRODDTA,F3701,68,QAQMRF1,nvarchar,30,,,YES
PRODDTA,F3460,21,MFPMPN,nvarchar,30,,,YES
PRODDTA,F4111_ARCH,8,ILPLOT,nvarchar,30,,,YES
PRODDTA,F4111_ARCH,37,ILTREX,nvarchar,30,,,YES
PRODDTA,F4111_ARCH,69,ILRLOT,nvarchar,30,,,YES
PRODDTA,F4111_ARCH,71,ILPMPN,nvarchar,30,,,YES
PRODDTA,F40205,2,LFLNDS,nvarchar,30,,,YES
PRODDTA,F40205,3,LFLND2,nvarchar,30,,,YES
PRODDTA,F4111,8,ILPLOT,nvarchar,30,,,YES
PRODDTA,F4111,37,ILTREX,nvarchar,30,,,YES
PRODDTA,F4111,69,ILRLOT,nvarchar,30,,,YES
PRODDTA,F4111,71,ILPMPN,nvarchar,30,,,YES
PRODDTA,F42119_ARCH,37,SDLOTN,nvarchar,30,,,YES
PRODDTA,F42119_ARCH,43,SDDSC1,nvarchar,30,,,YES
PRODDTA,F42119_ARCH,44,SDDSC2,nvarchar,30,,,YES
PRODDTA,F42119_ARCH,127,SDSERN,nvarchar,30,,,YES
PRODDTA,F42119_ARCH,196,SDIR01,nvarchar,30,,,YES
PRODDTA,F42119_ARCH,197,SDIR02,nvarchar,30,,,YES
PRODDTA,F42119_ARCH,198,SDIR03,nvarchar,30,,,YES
PRODDTA,F42119_ARCH,199,SDIR04,nvarchar,30,,,YES
PRODDTA,F42119_ARCH,200,SDIR05,nvarchar,30,,,YES
PRODDTA,F42119_ARCH,204,SDPSIG,nvarchar,30,,,YES
PRODDTA,F42119_ARCH,254,SDCATNM,nvarchar,30,,,YES
PRODDTA,F42119_ARCH,257,SDALLSTS,nvarchar,30,,,YES
PRODDTA,F42119_ARCH,267,SDPMPN,nvarchar,30,,,YES
PRODDTA,F4211,37,SDLOTN,nvarchar,30,,,YES
PRODDTA,F4211,43,SDDSC1,nvarchar,30,,,YES
PRODDTA,F4211,44,SDDSC2,nvarchar,30,,,YES
PRODDTA,F4211,127,SDSERN,nvarchar,30,,,YES
PRODDTA,F4211,196,SDIR01,nvarchar,30,,,YES
PRODDTA,F4211,197,SDIR02,nvarchar,30,,,YES
PRODDTA,F4211,198,SDIR03,nvarchar,30,,,YES
PRODDTA,F4211,199,SDIR04,nvarchar,30,,,YES
PRODDTA,F4211,200,SDIR05,nvarchar,30,,,YES
PRODDTA,F4211,204,SDPSIG,nvarchar,30,,,YES
PRODDTA,F4211,254,SDCATNM,nvarchar,30,,,YES
PRODDTA,F4211,257,SDALLSTS,nvarchar,30,,,YES
PRODDTA,F4211,267,SDPMPN,nvarchar,30,,,YES
PRODDTA,F4211_ARCH,37,SDLOTN,nvarchar,30,,,YES
PRODDTA,F4211_ARCH,43,SDDSC1,nvarchar,30,,,YES
PRODDTA,F4211_ARCH,44,SDDSC2,nvarchar,30,,,YES
PRODDTA,F4211_ARCH,127,SDSERN,nvarchar,30,,,YES
PRODDTA,F4211_ARCH,196,SDIR01,nvarchar,30,,,YES
PRODDTA,F4211_ARCH,197,SDIR02,nvarchar,30,,,YES
PRODDTA,F4211_ARCH,198,SDIR03,nvarchar,30,,,YES
PRODDTA,F4211_ARCH,199,SDIR04,nvarchar,30,,,YES
PRODDTA,F4211_ARCH,200,SDIR05,nvarchar,30,,,YES
PRODDTA,F4211_ARCH,204,SDPSIG,nvarchar,30,,,YES
PRODDTA,F4211_ARCH,254,SDCATNM,nvarchar,30,,,YES
PRODDTA,F4211_ARCH,257,SDALLSTS,nvarchar,30,,,YES
PRODDTA,F4211_ARCH,267,SDPMPN,nvarchar,30,,,YES
PRODDTA,F42119,37,SDLOTN,nvarchar,30,,,YES
PRODDTA,F42119,43,SDDSC1,nvarchar,30,,,YES
PRODDTA,F42119,44,SDDSC2,nvarchar,30,,,YES
PRODDTA,F42119,127,SDSERN,nvarchar,30,,,YES
PRODDTA,F42119,196,SDIR01,nvarchar,30,,,YES
PRODDTA,F42119,197,SDIR02,nvarchar,30,,,YES
PRODDTA,F42119,198,SDIR03,nvarchar,30,,,YES
PRODDTA,F42119,199,SDIR04,nvarchar,30,,,YES
PRODDTA,F42119,200,SDIR05,nvarchar,30,,,YES
PRODDTA,F42119,204,SDPSIG,nvarchar,30,,,YES
PRODDTA,F42119,254,SDCATNM,nvarchar,30,,,YES
PRODDTA,F42119,257,SDALLSTS,nvarchar,30,,,YES
PRODDTA,F42119,267,SDPMPN,nvarchar,30,,,YES
PRODDTA,F4101,4,IMDSC1,nvarchar,30,,,YES
PRODDTA,F4101,5,IMDSC2,nvarchar,30,,,YES
PRODDTA,F4101,6,IMSRTX,nvarchar,30,,,YES
PRODDTA,F4101,7,IMALN,nvarchar,30,,,YES
PRODDTA,F4104,8,IVDSC1,nvarchar,30,,,YES
PRODDTA,F4104,9,IVDSC2,nvarchar,30,,,YES
PRODDTA,F4104,10,IVALN,nvarchar,30,,,YES
PRODDTA,F4301,25,PHDEL1,nvarchar,30,,,YES
PRODDTA,F4301,26,PHDEL2,nvarchar,30,,,YES
PRODDTA,F4301,27,PHRMK,nvarchar,30,,,YES
PRODDTA,F4301,28,PHDESC,nvarchar,30,,,YES
PRODDTA,F4301,119,PHPOHP13,nvarchar,30,,,YES
PRODDTA,F03B11,89,RPRMK,nvarchar,30,,,YES
PRODDTA,F03B112,25,RWRMK,nvarchar,30,,,YES
PRODDTA,F4311,39,PDLOTN,nvarchar,30,,,YES
PRODDTA,F4311,44,PDDSC1,nvarchar,30,,,YES
PRODDTA,F4311,45,PDDSC2,nvarchar,30,,,YES
PRODDTA,F4311,227,PDPMPN,nvarchar,30,,,YES
PRODDTA,F03B13,37,RYEXR,nvarchar,30,,,YES
PRODDTA,F43121,19,PRLOTN,nvarchar,30,,,YES
PRODDTA,F43121,22,PRVRMK,nvarchar,30,,,YES
PRODDTA,F43121,162,PRPMPN,nvarchar,30,,,YES
PRODDTA,F40721,8,PVGENSTR,nvarchar,30,,,YES
PRODDTA,F03B14,77,RZRMK,nvarchar,30,,,YES
PRODDTA,F4801,11,WADL01,nvarchar,30,,,YES
PRODDTA,F4801,12,WASTCM,nvarchar,30,,,YES
PRODDTA,F4801,89,WALOTN,nvarchar,30,,,YES
PRODDTA,F0411,71,RPRMK,nvarchar,30,,,YES
PRODDTA,F00092,18,T3RMK,nvarchar,30,,,YES
PRODDTA,F00092,19,T3RMK2,nvarchar,30,,,YES
PRODDTA,F0010,2,CCNAME,nvarchar,30,,,YES
PRODDTA,F4217,5,XIREFN,nvarchar,30,,,YES
PRODDTA,F0414,29,RNRMK,nvarchar,30,,,YES
PRODDTA,F42199,37,SLLOTN,nvarchar,30,,,YES
PRODDTA,F42199,43,SLDSC1,nvarchar,30,,,YES
PRODDTA,F42199,44,SLDSC2,nvarchar,30,,,YES
PRODDTA,F42199,127,SLSERN,nvarchar,30,,,YES
PRODDTA,F42199,196,SLIR01,nvarchar,30,,,YES
PRODDTA,F42199,197,SLIR02,nvarchar,30,,,YES
PRODDTA,F42199,198,SLIR03,nvarchar,30,,,YES
PRODDTA,F42199,199,SLIR04,nvarchar,30,,,YES
PRODDTA,F42199,200,SLIR05,nvarchar,30,,,YES
PRODDTA,F42199,204,SLPSIG,nvarchar,30,,,YES
PRODDTA,F42199,254,SLCATNM,nvarchar,30,,,YES
PRODDTA,F42199,257,SLALLSTS,nvarchar,30,,,YES
PRODDTA,F42199,267,SLPMPN,nvarchar,30,,,YES
PRODDTA,F0013,2,CVDL01,nvarchar,30,,,YES
PRODDTA,F0014,2,PNPTD,nvarchar,30,,,YES
PRODDTA,F0025,2,LHDL01,nvarchar,30,,,YES
PRODDTA,F0101,63,ABRMK,nvarchar,30,,,YES
PRODDTA,F0006,11,MCDL01,nvarchar,30,,,YES
PRODDTA,F0006,12,MCDL02,nvarchar,30,,,YES
PRODDTA,F0006,13,MCDL03,nvarchar,30,,,YES
PRODDTA,F0006,14,MCDL04,nvarchar,30,,,YES
PRODDTA,F0150,7,MARMK,nvarchar,30,,,YES
PRODDTA,F03B11_ARCH,89,RPRMK,nvarchar,30,,,YES
PRODDTA,F03012,90,AIDEL1,nvarchar,30,,,YES
PRODDTA,F03012,91,AIDEL2,nvarchar,30,,,YES
PRODDTA,F03012,198,AIOPBO,nvarchar,30,,,YES
PRODDTA,F03B13_ARCH,37,RYEXR,nvarchar,30,,,YES
PRODDTA,F4801T,77,WARLOT,nvarchar,30,,,YES
PRODDTA,F03B14_ARCH,77,RZRMK,nvarchar,30,,,YES
PRODDTA,F0411_ARCH,71,RPRMK,nvarchar,30,,,YES
PRODDTA,F4201,26,SHDEL1,nvarchar,30,,,YES
PRODDTA,F4201,27,SHDEL2,nvarchar,30,,,YES
PRODDTA,F4201,88,SHIR01,nvarchar,30,,,YES
PRODDTA,F4201,89,SHIR02,nvarchar,30,,,YES
PRODDTA,F4201,90,SHIR03,nvarchar,30,,,YES
PRODDTA,F4201,91,SHIR04,nvarchar,30,,,YES
PRODDTA,F4201,92,SHIR05,nvarchar,30,,,YES
PRODDTA,F4201,115,SHOPBO,nvarchar,30,,,YES
PRODDTA,F4201,120,SHOPPS,nvarchar,30,,,YES
PRODDTA,F0401,43,A6DEL1,nvarchar,30,,,YES
PRODDTA,F0401,44,A6DEL2,nvarchar,30,,,YES
PRODDTA,F0414_ARCH,29,RNRMK,nvarchar,30,,,YES
PRODDTA,F42019,26,SHDEL1,nvarchar,30,,,YES
PRODDTA,F42019,27,SHDEL2,nvarchar,30,,,YES
PRODDTA,F42019,88,SHIR01,nvarchar,30,,,YES
PRODDTA,F42019,89,SHIR02,nvarchar,30,,,YES
PRODDTA,F42019,90,SHIR03,nvarchar,30,,,YES
PRODDTA,F42019,91,SHIR04,nvarchar,30,,,YES
PRODDTA,F42019,92,SHIR05,nvarchar,30,,,YES
PRODDTA,F42019,115,SHOPBO,nvarchar,30,,,YES
PRODDTA,F42019,120,SHOPPS,nvarchar,30,,,YES
PRODDTA,F3411,13,MMDSC1,nvarchar,30,,,YES
PRODDTA,F3411,31,MMLOTN,nvarchar,30,,,YES
PRODDTA,F3411,33,MMPMPN,nvarchar,30,,,YES
PRODDTA,F3112_ARCH,12,WLDSC1,nvarchar,30,,,YES
PRODDTA,F31122_ARCH,14,WTEXR,nvarchar,30,,,YES
PRODDTA,F0901,7,GMDL01,nvarchar,30,,,YES
PRODDTA,F3003,7,IRDSC1,nvarchar,30,,,YES
PRODDTA,F4074_ARCH,70,ALTSTRSNM,nvarchar,30,,,YES
PRODDTA,F0911,36,GLEXA,nvarchar,30,,,YES
PRODDTA,F0911,37,GLEXR,nvarchar,30,,,YES
PRODDTA,F3112,12,WLDSC1,nvarchar,30,,,YES
PRODDTA,F4201_ARCH,26,SHDEL1,nvarchar,30,,,YES
PRODDTA,F4201_ARCH,27,SHDEL2,nvarchar,30,,,YES
PRODDTA,F4201_ARCH,88,SHIR01,nvarchar,30,,,YES
PRODDTA,F4201_ARCH,89,SHIR02,nvarchar,30,,,YES
PRODDTA,F4201_ARCH,90,SHIR03,nvarchar,30,,,YES
PRODDTA,F4201_ARCH,91,SHIR04,nvarchar,30,,,YES
PRODDTA,F4201_ARCH,92,SHIR05,nvarchar,30,,,YES
PRODDTA,F4201_ARCH,115,SHOPBO,nvarchar,30,,,YES
PRODDTA,F4201_ARCH,120,SHOPPS,nvarchar,30,,,YES
PRODDTA,F42019_ARCH,26,SHDEL1,nvarchar,30,,,YES
PRODDTA,F42019_ARCH,27,SHDEL2,nvarchar,30,,,YES
PRODDTA,F42019_ARCH,88,SHIR01,nvarchar,30,,,YES
PRODDTA,F42019_ARCH,89,SHIR02,nvarchar,30,,,YES
PRODDTA,F42019_ARCH,90,SHIR03,nvarchar,30,,,YES
PRODDTA,F42019_ARCH,91,SHIR04,nvarchar,30,,,YES
PRODDTA,F42019_ARCH,92,SHIR05,nvarchar,30,,,YES
PRODDTA,F42019_ARCH,115,SHOPBO,nvarchar,30,,,YES
PRODDTA,F42019_ARCH,120,SHOPPS,nvarchar,30,,,YES
PRODDTA,F1114,16,C2EXA,nvarchar,30,,,YES
PRODDTA,F4074,70,ALTSTRSNM,nvarchar,30,,,YES
PRODDTA,F4108,2,IOLDSC,nvarchar,30,,,YES
PRODDTA,F4108,12,IORLOT,nvarchar,30,,,YES
PRODDTA,F4108,16,IOSERN,nvarchar,30,,,YES
PRODDTA,F4108,44,IOLOT1,nvarchar,30,,,YES
PRODDTA,F4108,45,IOLOT2,nvarchar,30,,,YES
PRODDTA,F4108,46,IOLOT3,nvarchar,30,,,YES
PRODDTA,F1201,13,FADL01,nvarchar,30,,,YES
PRODDTA,F1201,14,FADL02,nvarchar,30,,,YES
PRODDTA,F1201,15,FADL03,nvarchar,30,,,YES
PRODDTA,F1201,51,FARMK,nvarchar,30,,,YES
PRODDTA,F1201,52,FARMK2,nvarchar,30,,,YES
PRODDTA,F1201,67,FAEX,nvarchar,30,,,YES
PRODDTA,F1201,68,FAEXR,nvarchar,30,,,YES
PRODDTA,F4301_ARCH,25,PHDEL1,nvarchar,30,,,YES
PRODDTA,F4301_ARCH,26,PHDEL2,nvarchar,30,,,YES
PRODDTA,F4301_ARCH,27,PHRMK,nvarchar,30,,,YES
PRODDTA,F4301_ARCH,28,PHDESC,nvarchar,30,,,YES
PRODDTA,F4301_ARCH,119,PHPOHP13,nvarchar,30,,,YES
PRODDTA,F4311_ARCH,39,PDLOTN,nvarchar,30,,,YES
PRODDTA,F4311_ARCH,44,PDDSC1,nvarchar,30,,,YES
PRODDTA,F4311_ARCH,45,PDDSC2,nvarchar,30,,,YES
PRODDTA,F4311_ARCH,227,PDPMPN,nvarchar,30,,,YES
PRODDTA,F4801_ARCH,11,WADL01,nvarchar,30,,,YES
PRODDTA,F4801_ARCH,12,WASTCM,nvarchar,30,,,YES
PRODDTA,F4801_ARCH,89,WALOTN,nvarchar,30,,,YES
PRODDTA,F4801T_ARCH,77,WARLOT,nvarchar,30,,,YES
PRODDTA,F1620,2,CTDL01,nvarchar,30,,,YES
PRODDTA,F3002,50,IXDSC1,nvarchar,30,,,YES
PRODDTA,F3111_ARCH,31,WMDSC1,nvarchar,30,,,YES
PRODDTA,F3111_ARCH,32,WMDSC2,nvarchar,30,,,YES
PRODDTA,F3111_ARCH,34,WMLOTN,nvarchar,30,,,YES
PRODDTA,F3111_ARCH,37,WMSERN,nvarchar,30,,,YES
PRODDTA,F40318,49,QCTMHD,nvarchar,30,,,YES
PRODDTA,F40318,52,QCASTM,nvarchar,30,,,YES
PRODDTA,F3111,31,WMDSC1,nvarchar,30,,,YES
PRODDTA,F3111,32,WMDSC2,nvarchar,30,,,YES
PRODDTA,F3111,34,WMLOTN,nvarchar,30,,,YES
PRODDTA,F3111,37,WMSERN,nvarchar,30,,,YES
PRODDTA,F553002G,1,IZTBM,char,3,,,NO
PRODDTA,F553002G,3,IZKITL,char,25,,,YES
PRODDTA,F553002G,4,IZKITA,char,25,,,YES
PRODDTA,F553002G,5,IZMMCU,char,12,,,NO
PRODDTA,F553002G,7,IZDFLITM,char,25,,,YES
PRODDTA,F553002G,8,IZDFAITM,char,25,,,YES
PRODDTA,F553002G,10,IZLITM,char,25,,,YES
PRODDTA,F553002G,11,IZAITM,char,25,,,YES
PRODDTA,F553002G,12,IZCMCU,char,12,,,YES
PRODDTA,F553002G,16,IZCOBY,char,1,,,NO
PRODDTA,F553002G,18,IZOBNM,char,10,,,YES
PRODDTA,F553002G,19,IZTXKY,varchar,254,,,YES
PRODDTA,F553002G,21,IZURCD,char,2,,,YES
PRODDTA,F553002G,24,IZURRF,char,15,,,YES
PRODDTA,F553002G,26,IZUSER,char,10,,,YES
PRODDTA,F553002G,27,IZPID,char,10,,,YES
PRODDTA,F553002G,28,IZJOB,char,8,,,YES
PRODDTA,T_PROD_TEXT,1,F_PRODUCT,varchar,50,,,NO
PRODDTA,T_PROD_TEXT,2,F_FORMAT,char,3,,,NO
PRODDTA,T_PROD_TEXT,3,F_TEXT_CODE,varchar,10,,,NO
PRODDTA,T_PROD_TEXT,4,F_DATE_STAMP,datetime2,,,,YES
PRODDTA,T_PROD_TEXT,5,F_DATA_CODE,varchar,10,,,YES
PRODDTA,T_PROD_TEXT,7,F_USER_UPDATED,varchar,15,,,YES
PRODDTA,T_PROD_TEXT,8,F_JOIN_BY,varchar,5,,,YES
PRODDTA,T_PROD_TEXT,9,F_HASH,varbinary,128,,,YES
PRODDTA,F4301,120,PHPOHU01,smalldatetime,,,,YES
PRODDTA,F4301,121,PHPOHU02,smalldatetime,,,,YES
PRODDTA,F5504JP,1,PHUSER,char,10,,,YES
PRODDTA,F5504JP,4,PHJOBN,char,10,,,YES
PRODDTA,F5504JP,8,PHPHTP,char,4,,,YES
PRODDTA,F5504JP,9,PHAR1,char,6,,,YES
PRODDTA,F5504JP,10,PHPH1,char,20,,,YES
PRODDTA,F554102A,2,IBLITM,char,25,,,YES
PRODDTA,F554102A,3,IBMCU,char,12,,,NO
PRODDTA,F554102A,4,IBEDATE,datetime2,,,,YES
PRODDTA,F554102A,5,IBTORG,char,10,,,YES
PRODDTA,F554102A,6,IBUSER,char,10,,,YES
PRODDTA,F554102A,7,IBPID,char,10,,,YES
PRODDTA,F554102A,8,IBJOBN,char,10,,,YES
PRODDTA,F554101,5,IMEDATE,datetime2,,,,YES
PRODDTA,F03012,207,AIDTEE,smalldatetime,,,,YES
PRODDTA,F00165,18,GDTXFT,varbinary,-1,,,YES
PRODDTA,F42140,11,CMSTMBDT,datetime,,,,YES
PRODDTA,F42140,12,CMSTMEDT,datetime,,,,YES
PRODDTA,F42140,18,CMEDATE,datetime,,,,YES
PRODDTA,F42140,19,CMUDTTM,datetime,,,,YES
PRODDTA,T_PRODUCTS,1,F_PRODUCT,varchar,50,,,NO
PRODDTA,T_PRODUCTS,3,F_DATE_CREATED,datetime2,,,,YES
PRODDTA,T_PRODUCTS,5,F_DATE_SCANNED,datetime2,,,,YES
PRODDTA,T_PRODUCTS,6,F_DATE_STAMP,datetime2,,,,YES
PRODDTA,T_PRODUCTS,7,F_KEYWORDS,varchar,50,,,YES
PRODDTA,T_PRODUCTS,8,F_USER_UPDATED,varchar,15,,,YES
PRODDTA,T_PRODUCTS,9,F_DATE_UPDATED_FORM_AUTH,datetime2,,,,YES
PRODDTA,T_PRODUCTS,10,F_USER_UPDATED_FORM_AUTH,varchar,15,,,YES
PRODDTA,T_PRODUCTS,13,F_GENERIC_ID,varchar,50,,,YES
PRODDTA,F4301_ARCH,120,PHPOHU01,smalldatetime,,,,YES
PRODDTA,F4301_ARCH,121,PHPOHU02,smalldatetime,,,,YES
PRODDTA,T_PROD_DATA,1,F_PRODUCT,varchar,50,,,NO
PRODDTA,T_PROD_DATA,2,F_DATA_CODE,varchar,8,,,NO
PRODDTA,T_PROD_DATA,4,F_DATE_FOR_DATE_TYPES,datetime2,,,,YES
PRODDTA,T_PROD_DATA,5,F_USER_UPDATED,varchar,15,,,YES
PRODDTA,T_PROD_DATA,6,F_DATE_STAMP,datetime2,,,,YES
PRODDTA,T_PROD_COMP,1,F_PRODUCT,varchar,50,,,NO
PRODDTA,T_PROD_COMP,2,F_CAS_NUMBER,varchar,15,,,NO
PRODDTA,T_PROD_COMP,3,F_COMPONENT_ID,varchar,35,,,NO
PRODDTA,T_PROD_COMP,8,F_PERCENT_RANGE,varchar,50,,,YES
PRODDTA,T_PROD_COMP,9,F_UNITS,varchar,25,,,YES
PRODDTA,T_PROD_COMP,12,F_USER_UPDATED,varchar,15,,,YES
PRODDTA,T_PROD_COMP,13,F_DATE_STAMP,datetime2,,,,YES
