Company,Branch Plant,2nd Item Number,Purchase Order Number,Reference 2,Reporting Code 3,Open Quantity,Primary Quantity,Primary UOM,Secondary Quantity,Secondary UOM,Last Status,Next Status,Requested Date,Promised Date,Vendor Code,Vendor Name,Freeze Code Flag,Branch Plant1,Global Bulk Item,Bulk Item,2nd Item Number1,Commodity Class,Sub Class,Master Planning Family,GL Category,Primary Supplier,Safety Stock,Leadtime Level
00020,AUBA,DC1510.E,25000952,"",DR,0,200,KG,200,KG,400,999,2025-09-10 00:00:00,2025-09-10 00:00:00,303660,BCD Chemie,N,AUBA,DC1510,DC1510.E,DC1510.E,DEF,DFO,RCB,IN30,303660,40,20
00020,AUBA,DC1510.E,26000427,"",DR,0,200,KG,200,KG,400,999,2026-04-20 00:00:00,2026-05-12 00:00:00,303660,BCD Chemie,Y,AUBA,DC1510,DC1510.E,DC1510.E,DEF,DFO,RCB,IN30,303660,40,20
00020,AUBA,DEEA.E,25000775,"",DR,0,720,KG,720,KG,400,999,2025-07-29 00:00:00,2025-07-24 00:00:00,44084,Brenntag nv,N,AUBA,DEEA,DEEA.E,DEEA.E,NEU,NAF,RRC,IN30,44084,450,15
00020,AUBA,DEEA.E,25000834,"",DR,0,720,KG,720,KG,400,999,2025-08-05 00:00:00,2025-07-31 00:00:00,44084,Brenntag nv,N,AUBA,DEEA,DEEA.E,DEEA.E,NEU,NAF,RRC,IN30,44084,450,15
00020,AUBA,DEEA.E,25000894,"",DR,0,720,KG,720,KG,400,999,2025-08-14 00:00:00,2025-08-14 00:00:00,44084,Brenntag nv,N,AUBA,DEEA,DEEA.E,DEEA.E,NEU,NAF,RRC,IN30,44084,450,15
00020,AUBA,DEEA.E,25001043,"",DR,0,720,KG,720,KG,400,999,2025-09-25 00:00:00,2025-09-18 00:00:00,44084,Brenntag nv,N,AUBA,DEEA,DEEA.E,DEEA.E,NEU,NAF,RRC,IN30,44084,450,15
00020,AUBA,DEEA.E,25001057,"",DR,0,720,KG,720,KG,400,999,2025-09-30 00:00:00,2025-09-30 00:00:00,44084,Brenntag nv,N,AUBA,DEEA,DEEA.E,DEEA.E,NEU,NAF,RRC,IN30,44084,450,15
00020,AUBA,DEEA.E,25001125,"",DR,0,720,KG,720,KG,400,999,2025-10-09 00:00:00,2025-10-09 00:00:00,44084,Brenntag nv,N,AUBA,DEEA,DEEA.E,DEEA.E,NEU,NAF,RRC,IN30,44084,450,15
00020,AUBA,DEEA.E,25001148,"",DR,0,720,KG,720,KG,400,999,2025-10-21 00:00:00,2025-10-21 00:00:00,44084,Brenntag nv,N,AUBA,DEEA,DEEA.E,DEEA.E,NEU,NAF,RRC,IN30,44084,450,15
00020,AUBA,DEEA.E,25001298,"",DR,0,1440,KG,1440,KG,400,999,2025-11-18 00:00:00,2025-11-18 00:00:00,44084,Brenntag nv,N,AUBA,DEEA,DEEA.E,DEEA.E,NEU,NAF,RRC,IN30,44084,450,15
00020,AUBA,DEEA.E,25001326,"",DR,0,720,KG,720,KG,400,999,2025-11-25 00:00:00,2025-11-25 00:00:00,44084,Brenntag nv,N,AUBA,DEEA,DEEA.E,DEEA.E,NEU,NAF,RRC,IN30,44084,450,15
00020,AUBA,DEEA.E,25001329,"",DR,0,720,KG,720,KG,400,999,2025-12-02 00:00:00,2025-12-02 00:00:00,44084,Brenntag nv,N,AUBA,DEEA,DEEA.E,DEEA.E,NEU,NAF,RRC,IN30,44084,450,15
00020,AUBA,DEEA.E,25001385,"",DR,0,720,KG,720,KG,400,999,2025-12-18 00:00:00,2025-12-16 00:00:00,44084,Brenntag nv,N,AUBA,DEEA,DEEA.E,DEEA.E,NEU,NAF,RRC,IN30,44084,450,15
00020,AUBA,DEEA.E,25001479,"",DR,0,720,KG,720,KG,400,999,2026-01-08 00:00:00,2026-01-08 00:00:00,44084,Brenntag nv,N,AUBA,DEEA,DEEA.E,DEEA.E,NEU,NAF,RRC,IN30,44084,450,15
00020,AUBA,DEEA.E,26000007,"",DR,0,1440,KG,1440,KG,400,999,2026-01-13 00:00:00,2026-01-13 00:00:00,44084,Brenntag nv,N,AUBA,DEEA,DEEA.E,DEEA.E,NEU,NAF,RRC,IN30,44084,450,15
00020,AUBA,DEEA.E,26000021,"",DR,0,720,KG,720,KG,400,999,2026-01-15 00:00:00,2026-01-15 00:00:00,44084,Brenntag nv,N,AUBA,DEEA,DEEA.E,DEEA.E,NEU,NAF,RRC,IN30,44084,450,15
00020,AUBA,DEEA.E,26000089,"",DR,0,720,KG,720,KG,400,999,2026-02-05 00:00:00,2026-02-05 00:00:00,44084,Brenntag nv,N,AUBA,DEEA,DEEA.E,DEEA.E,NEU,NAF,RRC,IN30,44084,450,15
00020,AUBA,DEEA.E,26000127,"",DR,0,720,KG,720,KG,400,999,2026-02-17 00:00:00,2026-02-10 00:00:00,44084,Brenntag nv,N,AUBA,DEEA,DEEA.E,DEEA.E,NEU,NAF,RRC,IN30,44084,450,15
00020,AUBA,DEEA.E,26000159,"",DR,0,720,KG,720,KG,400,999,2026-02-19 00:00:00,2026-02-17 00:00:00,44084,Brenntag nv,N,AUBA,DEEA,DEEA.E,DEEA.E,NEU,NAF,RRC,IN30,44084,450,15
00020,AUBA,DEEA.E,26000196,"",DR,0,720,KG,720,KG,400,999,2026-03-03 00:00:00,2026-03-03 00:00:00,44084,Brenntag nv,Y,AUBA,DEEA,DEEA.E,DEEA.E,NEU,NAF,RRC,IN30,44084,450,15
00020,AUBA,DEEA.E,26000233,"",DR,0,720,KG,720,KG,400,999,2026-03-05 00:00:00,2026-03-10 00:00:00,44084,Brenntag nv,Y,AUBA,DEEA,DEEA.E,DEEA.E,NEU,NAF,RRC,IN30,44084,450,15
00020,AUBA,DEEA.E,26000316,"",DR,0,720,KG,720,KG,400,999,2026-03-17 00:00:00,2026-03-17 00:00:00,44084,Brenntag nv,N,AUBA,DEEA,DEEA.E,DEEA.E,NEU,NAF,RRC,IN30,44084,450,15
00020,AUBA,DEEA.E,26000424,"",DR,0,720,KG,720,KG,400,999,2026-04-09 00:00:00,2026-04-09 00:00:00,44084,Brenntag nv,N,AUBA,DEEA,DEEA.E,DEEA.E,NEU,NAF,RRC,IN30,44084,450,15
00020,AUBA,DEEA.E,26000519,"",DR,0,720,KG,720,KG,400,999,2026-04-28 00:00:00,2026-04-28 00:00:00,44084,Brenntag nv,N,AUBA,DEEA,DEEA.E,DEEA.E,NEU,NAF,RRC,IN30,44084,450,15
00020,AUBA,DEEA.E,26000611,"",DR,0,720,KG,720,KG,400,999,2026-05-21 00:00:00,2026-05-12 00:00:00,44084,Brenntag nv,N,AUBA,DEEA,DEEA.E,DEEA.E,NEU,NAF,RRC,IN30,44084,450,15
00020,AUBA,DEEA.E,26000632,"",DR,0,720,KG,720,KG,400,999,2026-05-19 00:00:00,2026-05-19 00:00:00,44084,Brenntag nv,N,AUBA,DEEA,DEEA.E,DEEA.E,NEU,NAF,RRC,IN30,44084,450,15
00020,AUBA,DEEA.E,26000681,"",DR,0,720,KG,720,KG,400,999,2026-06-04 00:00:00,2026-05-28 00:00:00,44084,Brenntag nv,N,AUBA,DEEA,DEEA.E,DEEA.E,NEU,NAF,RRC,IN30,44084,450,15
00020,AUBA,DEEA.E,26000718,"",DR,0,720,KG,720,KG,400,999,2026-06-09 00:00:00,2026-06-09 00:00:00,44084,Brenntag nv,N,AUBA,DEEA,DEEA.E,DEEA.E,NEU,NAF,RRC,IN30,44084,450,15
00020,AUBA,DEEA.E,26000736,"",DR,0,720,KG,720,KG,400,999,2026-06-18 00:00:00,2026-06-09 00:00:00,44084,Brenntag nv,N,AUBA,DEEA,DEEA.E,DEEA.E,NEU,NAF,RRC,IN30,44084,450,15
00020,AUBA,DEEA.E,26000748,"",DR,0,720,KG,720,KG,400,999,2026-06-11 00:00:00,2026-06-11 00:00:00,44084,Brenntag nv,N,AUBA,DEEA,DEEA.E,DEEA.E,NEU,NAF,RRC,IN30,44084,450,15
00020,AUBA,DEEA.E,26000851,"",DR,0,720,KG,720,KG,400,999,2026-07-14 00:00:00,2026-07-14 00:00:00,44084,Brenntag nv,N,AUBA,DEEA,DEEA.E,DEEA.E,NEU,NAF,RRC,IN30,44084,450,15
00020,AUBA,DF306.E,25001001,"",DR,0,180,KG,180,KG,400,999,2025-09-19 00:00:00,2025-09-19 00:00:00,327767,BASF Belgium Coordination Center Comm V,N,AUBA,DF306,DF306.E,DF306.E,SUR,SAN,RCB,IN30,327767,41,20
00020,AUBA,DF306.E,25001438,"",DR,0,180,KG,180,KG,400,999,2026-01-12 00:00:00,2026-01-12 00:00:00,327767,BASF Belgium Coordination Center Comm V,N,AUBA,DF306,DF306.E,DF306.E,SUR,SAN,RCB,IN30,327767,41,20
00020,AUBA,DF306.E,26000404,Middle East Cover,DR,0,180,KG,180,KG,400,999,2026-04-27 00:00:00,2026-04-27 00:00:00,327767,BASF Belgium Coordination Center Comm V,N,AUBA,DF306,DF306.E,DF306.E,SUR,SAN,RCB,IN30,327767,41,20
00020,AUBA,DFT3202.E,25000804,"",DR,0,266,KG,266,KG,400,999,2025-11-03 00:00:00,2025-11-03 00:00:00,290209,IMCD Benelux bv,N,AUBA,DFT3202,DFT3202.E,DFT3202.E,DEF,DMO,RCB,IN30,290209,60,105
00020,AUBA,DFT3202.E,26000790,"",DR,266,266,KG,266,KG,280,400,2026-09-28 00:00:00,2026-09-28 00:00:00,290209,IMCD Benelux bv,N,AUBA,DFT3202,DFT3202.E,DFT3202.E,DEF,DMO,RCB,IN30,290209,60,105
00020,AUBA,DMAMPULT.E,25000926,NON MRP,"",0,18,KG,18,KG,400,999,2025-08-27 00:00:00,2025-08-28 00:00:00,289864,Azelis Benelux nv,Y,AUBA,DMAMPULT,DMAMPULT.E,DMAMPULT.E,NEU,NAF,RRC,IN30,289864,0,40
00020,AUBA,DMAMPULT.E,25000938,NON MRP,"",0,252,KG,252,KG,400,999,2025-09-05 00:00:00,2025-08-28 00:00:00,289864,Azelis Benelux nv,Y,AUBA,DMAMPULT,DMAMPULT.E,DMAMPULT.E,NEU,NAF,RRC,IN30,289864,0,40
00020,AUBA,DMAMPULT.E,25001050,NON MRP,DR,0,585,KG,585,KG,400,999,2025-10-01 00:00:00,2025-10-14 00:00:00,289864,Azelis Benelux nv,Y,AUBA,DMAMPULT,DMAMPULT.E,DMAMPULT.E,NEU,NAF,RRC,IN30,289864,0,40
00020,AUBA,DMEA.E,25000805,"",DR,0,1440,KG,1440,KG,400,999,2025-07-22 00:00:00,2025-07-24 00:00:00,44084,Brenntag nv,N,AUBA,DMEA,DMEA.E,DMEA.E,NEU,NAF,RRC,IN30,44084,1800,10
00020,AUBA,DMEA.E,25000833,"",DR,0,1440,KG,1440,KG,400,999,2025-07-31 00:00:00,2025-07-29 00:00:00,44084,Brenntag nv,N,AUBA,DMEA,DMEA.E,DMEA.E,NEU,NAF,RRC,IN30,44084,1800,10
00020,AUBA,DMEA.E,25000892,"",DR,0,1440,KG,1440,KG,400,999,2025-08-08 00:00:00,2025-08-12 00:00:00,44084,Brenntag nv,N,AUBA,DMEA,DMEA.E,DMEA.E,NEU,NAF,RRC,IN30,44084,1800,10
00020,AUBA,DMEA.E,25000905,"",DR,0,1440,KG,1440,KG,400,999,2025-08-12 00:00:00,2025-08-12 00:00:00,44084,Brenntag nv,N,AUBA,DMEA,DMEA.E,DMEA.E,NEU,NAF,RRC,IN30,44084,1800,10
00020,AUBA,DMEA.E,25000911,"",DR,0,1440,KG,1440,KG,400,999,2025-08-18 00:00:00,2025-08-19 00:00:00,44084,Brenntag nv,N,AUBA,DMEA,DMEA.E,DMEA.E,NEU,NAF,RRC,IN30,44084,1800,10
00020,AUBA,DMEA.E,25000935,"",DR,0,1440,KG,1440,KG,400,999,2025-08-28 00:00:00,2025-08-28 00:00:00,44084,Brenntag nv,N,AUBA,DMEA,DMEA.E,DMEA.E,NEU,NAF,RRC,IN30,44084,1800,10
00020,AUBA,DMEA.E,25000962,"",DR,0,1440,KG,1440,KG,400,999,2025-09-04 00:00:00,2025-09-02 00:00:00,44084,Brenntag nv,N,AUBA,DMEA,DMEA.E,DMEA.E,NEU,NAF,RRC,IN30,44084,1800,10
00020,AUBA,DMEA.E,25000980,"",DR,0,1440,KG,1440,KG,400,999,2025-09-11 00:00:00,2025-09-11 00:00:00,44084,Brenntag nv,N,AUBA,DMEA,DMEA.E,DMEA.E,NEU,NAF,RRC,IN30,44084,1800,10
00020,AUBA,DMEA.E,25001051,"",DR,0,1440,KG,1440,KG,400,999,2025-09-23 00:00:00,2025-09-23 00:00:00,44084,Brenntag nv,N,AUBA,DMEA,DMEA.E,DMEA.E,NEU,NAF,RRC,IN30,44084,1800,10
00020,AUBA,DMEA.E,25001107,"",DR,0,1440,KG,1440,KG,400,999,2025-10-02 00:00:00,2025-10-02 00:00:00,44084,Brenntag nv,N,AUBA,DMEA,DMEA.E,DMEA.E,NEU,NAF,RRC,IN30,44084,1800,10
00020,AUBA,DMEA.E,25001113,"",DR,0,1440,KG,1440,KG,980,999,2025-10-02 00:00:00,2025-10-02 00:00:00,44084,Brenntag nv,N,AUBA,DMEA,DMEA.E,DMEA.E,NEU,NAF,RRC,IN30,44084,1800,10
00020,AUBA,DMEA.E,25001128,"",DR,0,1440,KG,1440,KG,400,999,2025-10-09 00:00:00,2025-10-09 00:00:00,44084,Brenntag nv,N,AUBA,DMEA,DMEA.E,DMEA.E,NEU,NAF,RRC,IN30,44084,1800,10
00020,AUBA,DMEA.E,25001160,"",DR,0,1440,KG,1440,KG,980,999,2025-10-21 00:00:00,2025-10-21 00:00:00,44084,Brenntag nv,N,AUBA,DMEA,DMEA.E,DMEA.E,NEU,NAF,RRC,IN30,44084,1800,10
00020,AUBA,DMEA.E,25001164,"",DR,0,1440,KG,1440,KG,400,999,2025-10-21 00:00:00,2025-10-21 00:00:00,44084,Brenntag nv,N,AUBA,DMEA,DMEA.E,DMEA.E,NEU,NAF,RRC,IN30,44084,1800,10
00020,AUBA,DMEA.E,25001183,"",DR,0,1440,KG,1440,KG,400,999,2025-10-23 00:00:00,2025-10-23 00:00:00,44084,Brenntag nv,N,AUBA,DMEA,DMEA.E,DMEA.E,NEU,NAF,RRC,IN30,44084,1800,10
00020,AUBA,DMEA.E,25001191,"",DR,0,1440,KG,1440,KG,400,999,2025-10-28 00:00:00,2025-10-28 00:00:00,44084,Brenntag nv,N,AUBA,DMEA,DMEA.E,DMEA.E,NEU,NAF,RRC,IN30,44084,1800,10
00020,AUBA,DMEA.E,25001224,"",DR,0,1440,KG,1440,KG,400,999,2025-11-04 00:00:00,2025-11-04 00:00:00,44084,Brenntag nv,N,AUBA,DMEA,DMEA.E,DMEA.E,NEU,NAF,RRC,IN30,44084,1800,10
00020,AUBA,DMEA.E,25001265,"",DR,0,1440,KG,1440,KG,400,999,2025-11-13 00:00:00,2025-11-13 00:00:00,44084,Brenntag nv,N,AUBA,DMEA,DMEA.E,DMEA.E,NEU,NAF,RRC,IN30,44084,1800,10
00020,AUBA,DMEA.E,25001272,"",DR,0,1440,KG,1440,KG,400,999,2025-11-18 00:00:00,2025-11-18 00:00:00,44084,Brenntag nv,N,AUBA,DMEA,DMEA.E,DMEA.E,NEU,NAF,RRC,IN30,44084,1800,10
00020,AUBA,DMEA.E,25001304,"",DR,0,1440,KG,1440,KG,400,999,2025-11-25 00:00:00,2025-11-25 00:00:00,44084,Brenntag nv,N,AUBA,DMEA,DMEA.E,DMEA.E,NEU,NAF,RRC,IN30,44084,1800,10
00020,AUBA,DMEA.E,25001360,"",DR,0,1440,KG,1440,KG,400,999,2025-12-11 00:00:00,2025-12-09 00:00:00,44084,Brenntag nv,N,AUBA,DMEA,DMEA.E,DMEA.E,NEU,NAF,RRC,IN30,44084,1800,10
00020,AUBA,DMEA.E,25001430,"",DR,0,1440,KG,1440,KG,400,999,2025-12-16 00:00:00,2025-12-16 00:00:00,44084,Brenntag nv,Y,AUBA,DMEA,DMEA.E,DMEA.E,NEU,NAF,RRC,IN30,44084,1800,10
00020,AUBA,DMEA.E,25001431,"",DR,0,1440,KG,1440,KG,400,999,2025-12-18 00:00:00,2025-12-16 00:00:00,44084,Brenntag nv,Y,AUBA,DMEA,DMEA.E,DMEA.E,NEU,NAF,RRC,IN30,44084,1800,10
00020,AUBA,DMEA.E,25001466,"",DR,0,1440,KG,1440,KG,400,999,2025-12-22 00:00:00,2025-12-22 00:00:00,44084,Brenntag nv,N,AUBA,DMEA,DMEA.E,DMEA.E,NEU,NAF,RRC,IN30,44084,1800,10
00020,AUBA,DMEA.E,26000032,"",DR,0,1440,KG,1440,KG,400,999,2026-01-20 00:00:00,2026-01-20 00:00:00,44084,Brenntag nv,N,AUBA,DMEA,DMEA.E,DMEA.E,NEU,NAF,RRC,IN30,44084,1800,10
00020,AUBA,DMEA.E,26000069,"",DR,0,1440,KG,1440,KG,400,999,2026-01-27 00:00:00,2026-01-27 00:00:00,44084,Brenntag nv,N,AUBA,DMEA,DMEA.E,DMEA.E,NEU,NAF,RRC,IN30,44084,1800,10
00020,AUBA,DMEA.E,26000088,"",DR,0,1440,KG,1440,KG,400,999,2026-02-03 00:00:00,2026-02-03 00:00:00,44084,Brenntag nv,N,AUBA,DMEA,DMEA.E,DMEA.E,NEU,NAF,RRC,IN30,44084,1800,10
00020,AUBA,DMEA.E,26000195,"",DR,0,1440,KG,1440,KG,400,999,2026-02-24 00:00:00,2026-02-24 00:00:00,44084,Brenntag nv,Y,AUBA,DMEA,DMEA.E,DMEA.E,NEU,NAF,RRC,IN30,44084,1800,10
00020,AUBA,DMEA.E,26000232,"",DR,0,1440,KG,1440,KG,400,999,2026-03-03 00:00:00,2026-03-03 00:00:00,44084,Brenntag nv,Y,AUBA,DMEA,DMEA.E,DMEA.E,NEU,NAF,RRC,IN30,44084,1800,10
00020,AUBA,DMEA.E,26000291,"",DR,0,1440,KG,1440,KG,400,999,2026-03-09 00:00:00,2026-03-10 00:00:00,44084,Brenntag nv,N,AUBA,DMEA,DMEA.E,DMEA.E,NEU,NAF,RRC,IN30,44084,1800,10
00020,AUBA,DMEA.E,26000317,"",DR,0,1440,KG,1440,KG,400,999,2026-03-17 00:00:00,2026-03-17 00:00:00,44084,Brenntag nv,N,AUBA,DMEA,DMEA.E,DMEA.E,NEU,NAF,RRC,IN30,44084,1800,10
00020,AUBA,DMEA.E,26000325,"",DR,0,1440,KG,1440,KG,400,999,2026-03-19 00:00:00,2026-03-19 00:00:00,44084,Brenntag nv,N,AUBA,DMEA,DMEA.E,DMEA.E,NEU,NAF,RRC,IN30,44084,1800,10
00020,AUBA,DMEA.E,26000368,"",DR,0,1440,KG,1440,KG,400,999,2026-03-24 00:00:00,2026-03-24 00:00:00,44084,Brenntag nv,N,AUBA,DMEA,DMEA.E,DMEA.E,NEU,NAF,RRC,IN30,44084,1800,10
00020,AUBA,DMEA.E,26000369,"",DR,0,1440,KG,1440,KG,400,999,2026-03-31 00:00:00,2026-03-31 00:00:00,44084,Brenntag nv,N,AUBA,DMEA,DMEA.E,DMEA.E,NEU,NAF,RRC,IN30,44084,1800,10
00020,AUBA,DMEA.E,26000399,"",DR,0,1440,KG,1440,KG,400,999,2026-04-02 00:00:00,2026-03-31 00:00:00,44084,Brenntag nv,N,AUBA,DMEA,DMEA.E,DMEA.E,NEU,NAF,RRC,IN30,44084,1800,10
00020,AUBA,DMEA.E,26000433,"",DR,0,1440,KG,1440,KG,400,999,2026-04-09 00:00:00,2026-04-07 00:00:00,44084,Brenntag nv,N,AUBA,DMEA,DMEA.E,DMEA.E,NEU,NAF,RRC,IN30,44084,1800,10
00020,AUBA,DMEA.E,26000468,"",DR,0,1440,KG,1440,KG,400,999,2026-04-09 00:00:00,2026-04-09 00:00:00,44084,Brenntag nv,N,AUBA,DMEA,DMEA.E,DMEA.E,NEU,NAF,RRC,IN30,44084,1800,10
00020,AUBA,DMEA.E,26000505,"",DR,0,1440,KG,1440,KG,400,999,2026-04-16 00:00:00,2026-04-16 00:00:00,44084,Brenntag nv,N,AUBA,DMEA,DMEA.E,DMEA.E,NEU,NAF,RRC,IN30,44084,1800,10
00020,AUBA,DMEA.E,26000508,"",DR,0,1440,KG,1440,KG,400,999,2026-04-16 00:00:00,2026-04-16 00:00:00,44084,Brenntag nv,N,AUBA,DMEA,DMEA.E,DMEA.E,NEU,NAF,RRC,IN30,44084,1800,10
00020,AUBA,DMEA.E,26000522,"",DR,0,1440,KG,1440,KG,400,999,2026-04-23 00:00:00,2026-04-23 00:00:00,44084,Brenntag nv,N,AUBA,DMEA,DMEA.E,DMEA.E,NEU,NAF,RRC,IN30,44084,1800,10
00020,AUBA,DMEA.E,26000565,"",DR,0,1440,KG,1440,KG,400,999,2026-05-05 00:00:00,2026-05-05 00:00:00,44084,Brenntag nv,N,AUBA,DMEA,DMEA.E,DMEA.E,NEU,NAF,RRC,IN30,44084,1800,10
00020,AUBA,DMEA.E,26000581,"",DR,0,1440,KG,1440,KG,400,999,2026-05-12 00:00:00,2026-05-12 00:00:00,44084,Brenntag nv,N,AUBA,DMEA,DMEA.E,DMEA.E,NEU,NAF,RRC,IN30,44084,1800,10
00020,AUBA,DMEA.E,26000615,"",DR,0,1440,KG,1440,KG,400,999,2026-05-21 00:00:00,2026-05-21 00:00:00,44084,Brenntag nv,N,AUBA,DMEA,DMEA.E,DMEA.E,NEU,NAF,RRC,IN30,44084,1800,10
00020,AUBA,DMEA.E,26000724,"",DR,0,1440,KG,1440,KG,400,999,2026-06-09 00:00:00,2026-06-09 00:00:00,44084,Brenntag nv,N,AUBA,DMEA,DMEA.E,DMEA.E,NEU,NAF,RRC,IN30,44084,1800,10
00020,AUBA,DMEA.E,26000749,"",DR,0,1440,KG,1440,KG,400,999,2026-06-11 00:00:00,2026-06-11 00:00:00,44084,Brenntag nv,N,AUBA,DMEA,DMEA.E,DMEA.E,NEU,NAF,RRC,IN30,44084,1800,10
00020,AUBA,DMEA.E,26000758,"",DR,0,1440,KG,1440,KG,400,999,2026-06-18 00:00:00,2026-06-18 00:00:00,44084,Brenntag nv,N,AUBA,DMEA,DMEA.E,DMEA.E,NEU,NAF,RRC,IN30,44084,1800,10
00020,AUBA,DMEA.E,26000813,"",DR,0,1440,KG,1440,KG,400,999,2026-06-30 00:00:00,2026-06-30 00:00:00,44084,Brenntag nv,N,AUBA,DMEA,DMEA.E,DMEA.E,NEU,NAF,RRC,IN30,44084,1800,10
00020,AUBA,DMEA.E,26000817,"",DR,0,1440,KG,1440,KG,400,999,2026-07-02 00:00:00,2026-07-02 00:00:00,44084,Brenntag nv,N,AUBA,DMEA,DMEA.E,DMEA.E,NEU,NAF,RRC,IN30,44084,1800,10
00020,AUBA,DMEA.E,26000883,"",DR,1440,1440,KG,1440,KG,280,400,2026-07-23 00:00:00,2026-07-23 00:00:00,44084,Brenntag nv,N,AUBA,DMEA,DMEA.E,DMEA.E,NEU,NAF,RRC,IN30,44084,1800,10
00020,AUBA,DP6611.S-PL,25001414,"","",0,18,KG,1,PL,400,999,2025-12-10 00:00:00,2025-12-22 00:00:00,288157,Michelman Asia Pacific PTE. LTD.,N,AUBA,DP6611,DP6611.S,DP6611.S-PL,FGC,PEI,FRC,IN32,288157,0,25
00020,AUBA,DS10.E,25000380,"",JG,0,64,KG,64,KG,980,999,2025-08-08 00:00:00,2025-08-08 00:00:00,289864,Azelis Benelux nv,N,AUBA,DS10,DS10.E,DS10.E,SUR,SAN,REC,IN30,289864,0,65
00020,AUBA,DS10.E,25001082,"",JG,0,64,KG,64,KG,400,999,2025-09-19 00:00:00,2025-09-23 00:00:00,289864,Azelis Benelux nv,Y,AUBA,DS10,DS10.E,DS10.E,SUR,SAN,REC,IN30,289864,0,65
00020,AUBA,DS10.E,26000113,"",JG,0,64,KG,64,KG,400,999,2026-04-01 00:00:00,2026-03-12 00:00:00,289864,Azelis Benelux nv,N,AUBA,DS10,DS10.E,DS10.E,SUR,SAN,REC,IN30,289864,0,65
00020,AUBA,DS10.E,26000732,"",JG,64,64,KG,64,KG,280,400,2026-08-03 00:00:00,2026-08-03 00:00:00,289864,Azelis Benelux nv,N,AUBA,DS10,DS10.E,DS10.E,SUR,SAN,REC,IN30,289864,0,65
00020,AUBA,DYNOL604.E,26000507,"",DR,0,18,KG,18,KG,400,999,2026-06-08 00:00:00,2026-05-26 00:00:00,45235,MICHELMAN INC.,N,AUBA,DYNOL604,DYNOL604.E,DYNOL604.E,SUR,SNI,RCB,IN30,45235,0,90
00020,AUBA,E310.E,25000807,"",ERM,0,950,KG,950,KG,400,999,2025-07-25 00:00:00,2025-07-25 00:00:00,287785,Sekisui Specialty Chemicals Europe SL,N,AUBA,E310,E310.E,E310.E,PVO,PVO,REC,IN30,294046,0,30
00020,AUBA,E310.E,25000914,"",ERM,0,1000,KG,1000,KG,400,999,2025-09-02 00:00:00,2025-09-02 00:00:00,287785,Sekisui Specialty Chemicals Europe SL,N,AUBA,E310,E310.E,E310.E,PVO,PVO,REC,IN30,294046,0,30
00020,AUBA,EDK818MY.E,25000934,"",DR,0,360,KG,360,KG,400,999,2025-10-10 00:00:00,2025-10-17 00:00:00,44083,Caldic Benelux nv,N,AUBA,EDK818MY,EDK818MY.E,EDK818MY.E,ADD,ADD,REC,IN30,44083,40,150
00020,AUBA,EDK818MY.E,25001459,"",DR,0,360,KG,360,KG,400,999,2026-02-02 00:00:00,2026-02-02 00:00:00,44083,Caldic Benelux nv,N,AUBA,EDK818MY,EDK818MY.E,EDK818MY.E,ADD,ADD,REC,IN30,44083,40,150
00020,AUBA,EDK818MY.E,26000613,"",DR,360,360,KG,360,KG,280,400,2026-10-05 00:00:00,2026-10-05 00:00:00,44083,Caldic Benelux nv,N,AUBA,EDK818MY,EDK818MY.E,EDK818MY.E,ADD,ADD,REC,IN30,44083,40,150
00020,AUBA,ETHAL.E,25000786,"",BT,0,5,KG,5,KG,400,999,2025-08-06 00:00:00,2025-07-23 00:00:00,45232,VWR International bvba,N,AUBA,ETHAL,ETHAL.E,ETHAL.E,ADD,COA,RCB,IN30,45232,5,30
00020,AUBA,ETHAL.E,26000245,"",BT,0,5,KG,5,KG,400,999,2026-03-20 00:00:00,2026-02-25 00:00:00,45232,VWR International bvba,N,AUBA,ETHAL,ETHAL.E,ETHAL.E,ADD,COA,RCB,IN30,45232,5,30
00020,AUBA,ETHAL.E,26000336,"",BT,0,5,KG,5,KG,400,999,2026-04-10 00:00:00,2026-03-18 00:00:00,45232,VWR International bvba,N,AUBA,ETHAL,ETHAL.E,ETHAL.E,ADD,COA,RCB,IN30,45232,5,30
00020,AUBA,FMSL45.E,25001197,"",DR,0,209,KG,209,KG,400,999,2025-11-04 00:00:00,2025-11-04 00:00:00,294528,Van Meeuwen Additives BV,N,AUBA,FMSL45,FMSL45.E,FMSL45.E,ADD,ADD,RCB,IN30,294528,0,10
00020,AUBA,FMSL45.E,26000443,"",DR,0,209,KG,209,KG,400,999,2026-04-07 00:00:00,2026-04-07 00:00:00,294528,Van Meeuwen Additives BV,N,AUBA,FMSL45,FMSL45.E,FMSL45.E,ADD,ADD,RCB,IN30,294528,0,10
00020,AUBA,FOAM1488.E,25000730,"",ERM,0,30,KG,30,KG,400,999,2025-09-16 00:00:00,2025-08-13 00:00:00,287444,Safic Alcan Necarbo bv,N,AUBA,FOAM1488,FOAM1488.E,FOAM1488.E,DEF,DFS,RCB,IN30,287444,0,80
00020,AUBA,FOAM1488.E,26000258,NON MRP,ERM,0,25,KG,25,KG,980,999,2026-02-24 00:00:00,2026-02-24 00:00:00,45235,MICHELMAN INC.,N,AUBA,FOAM1488,FOAM1488.E,FOAM1488.E,DEF,DFS,RCB,IN30,287444,0,80
