OrderCo,OrderNum,LineNum,LocalCcy,OrderDate,GLDate,Net,NetUSD,NetEUR,BOAmt,BOAmtEUR,BOAmtLC,QtyBO,QtyOrd,QtyShip,ExtCost,ExtCostUSD,ExtCostEUR,BOCost,BOCostEUR,XRateUSD,CFUSD
00010,1276380,1.002,USD,2021-01-26T00:00:00,2021-01-29T00:00:00,11970.0,11970.0,,0.0,0.0,0.0,0.0,20.0,20.0,8400.0,8400.0,,0.0,0.0,1.0,1.0
00010,1067281,6.0,USD,2020-01-24T00:00:00,2020-03-24T00:00:00,5856.0,5856.0,,0.0,0.0,0.0,0.0,1464.0,1464.0,4758.0,4758.0,,0.0,0.0,1.0,1.0
00010,1067281,7.0,USD,2020-01-24T00:00:00,2020-03-24T00:00:00,7285.2,7285.2,,0.0,0.0,0.0,0.0,1868.0,1868.0,6071.0,6071.0,,0.0,0.0,1.0,1.0
00010,1070943,5.0,USD,2020-01-31T00:00:00,2020-01-31T00:00:00,7344.0,7344.0,,0.0,0.0,0.0,0.0,1800.0,1800.0,5930.46,5930.46,,0.0,0.0,1.0,1.0
00010,1070943,6.0,USD,2020-01-31T00:00:00,2020-01-31T00:00:00,15696.0,15696.0,,0.0,0.0,0.0,0.0,3600.0,3600.0,11333.88,11333.88,,0.0,0.0,1.0,1.0
00010,1070943,7.0,USD,2020-01-31T00:00:00,2020-03-11T00:00:00,26352.0,26352.0,,0.0,0.0,0.0,0.0,7200.0,7200.0,20449.44,20449.44,,0.0,0.0,1.0,1.0
00010,1070943,8.0,USD,2020-01-31T00:00:00,2020-03-31T00:00:00,16448.04,16448.04,,0.0,0.0,0.0,0.0,4494.0,4494.0,12763.86,12763.86,,0.0,0.0,1.0,1.0
00010,1070943,9.0,USD,2020-01-31T00:00:00,2020-03-31T00:00:00,6346.44,6346.44,,0.0,0.0,0.0,0.0,1734.0,1734.0,4924.91,4924.91,,0.0,0.0,1.0,1.0
00010,1084979,1.002,USD,2020-02-27T00:00:00,2020-03-24T00:00:00,12152.0,12152.0,,0.0,0.0,0.0,0.0,16.0,16.0,5783.12,5783.12,,0.0,0.0,1.0,1.0
00010,1122031,3.001,USD,2020-05-07T00:00:00,2020-06-04T00:00:00,27531.0,27531.0,,0.0,0.0,0.0,0.0,46.0,46.0,16626.47,16626.47,,0.0,0.0,1.0,1.0
00010,1122031,3.002,USD,2020-05-07T00:00:00,2020-06-04T00:00:00,1795.5,1795.5,,0.0,0.0,0.0,0.0,3.0,3.0,1084.34,1084.34,,0.0,0.0,1.0,1.0
00010,1122032,1.002,USD,2020-05-07T00:00:00,2020-06-30T00:00:00,1795.5,1795.5,,0.0,0.0,0.0,0.0,3.0,3.0,1260.0,1260.0,,0.0,0.0,1.0,1.0
00010,1148939,1.002,USD,2020-06-24T00:00:00,2020-07-13T00:00:00,24538.5,24538.5,,0.0,0.0,0.0,0.0,41.0,41.0,17220.0,17220.0,,0.0,0.0,1.0,1.0
00010,1295922,4.001,USD,2021-02-26T00:00:00,2021-03-17T00:00:00,22836.0,22836.0,,0.0,0.0,0.0,0.0,3.0,3.0,17988.96,17988.96,,0.0,0.0,1.0,1.0
00010,1350933,2.001,USD,2021-05-26T00:00:00,2021-05-28T00:00:00,136.35,136.35,,0.0,0.0,0.0,0.0,27.0,27.0,86.24,86.24,,0.0,0.0,1.0,1.0
00010,1048028,4.0,USD,2019-12-18T00:00:00,2020-01-21T00:00:00,323.33,323.33,,0.0,0.0,0.0,0.0,149.0,149.0,155.08,155.08,,0.0,0.0,1.0,1.0
00010,1070943,4.0,USD,2020-01-31T00:00:00,2020-01-31T00:00:00,26352.0,26352.0,,0.0,0.0,0.0,0.0,7200.0,7200.0,20449.44,20449.44,,0.0,0.0,1.0,1.0
00010,1196722,4.0,USD,2020-09-16T00:00:00,2020-12-04T00:00:00,36255.96,36255.96,,0.0,0.0,0.0,0.0,9906.0,9906.0,26845.26,26845.26,,0.0,0.0,1.0,1.0
00010,1295922,4.0,USD,2021-02-26T00:00:00,2021-03-17T00:00:00,30448.0,30448.0,,0.0,0.0,0.0,0.0,4.0,4.0,23985.28,23985.28,,0.0,0.0,1.0,1.0
00010,1106982,4.0,USD,2020-04-09T00:00:00,2020-04-16T00:00:00,41.1,41.1,,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,,0.0,0.0,1.0,1.0
00010,1346028,3.0,USD,2021-05-18T00:00:00,2021-07-27T00:00:00,10650.5,10650.5,,0.0,0.0,0.0,0.0,17.0,17.0,7080.5,7080.5,,0.0,0.0,1.0,1.0
00010,1044493,3.0,USD,2019-12-11T00:00:00,2020-04-08T00:00:00,16536.96,16536.96,,0.0,0.0,0.0,0.0,6336.0,6336.0,9225.85,9225.85,,0.0,0.0,1.0,1.0
00010,1048028,3.0,USD,2019-12-18T00:00:00,2020-01-21T00:00:00,713.93,713.93,,0.0,0.0,0.0,0.0,329.0,329.0,342.42,342.42,,0.0,0.0,1.0,1.0
00010,1048076,3.0,USD,2019-12-18T00:00:00,2020-01-31T00:00:00,11520.0,11520.0,,0.0,0.0,0.0,0.0,2880.0,2880.0,9360.0,9360.0,,0.0,0.0,1.0,1.0
00010,1124859,3.0,USD,2020-05-12T00:00:00,2021-02-23T00:00:00,2448.8,2448.8,,0.0,0.0,0.0,0.0,2.0,2.0,355.22,355.22,,0.0,0.0,1.0,1.0
00010,1138251,3.0,USD,2020-06-05T00:00:00,2020-09-14T00:00:00,23544.0,23544.0,,0.0,0.0,0.0,0.0,5400.0,5400.0,15822.0,15822.0,,0.0,0.0,1.0,1.0
00010,1196722,3.0,USD,2020-09-16T00:00:00,2020-11-20T00:00:00,25539.48,25539.48,,0.0,0.0,0.0,0.0,6978.0,6978.0,18910.38,18910.38,,0.0,0.0,1.0,1.0
00010,1252181,3.0,USD,2020-12-18T00:00:00,2021-01-20T00:00:00,6426.0,6426.0,,0.0,0.0,0.0,0.0,4.0,4.0,75.6,75.6,,0.0,0.0,1.0,1.0
00010,1074051,3.0,USD,2020-02-06T00:00:00,2020-02-28T00:00:00,1442.0,1442.0,,0.0,0.0,0.0,0.0,2.0,2.0,722.89,722.89,,0.0,0.0,1.0,1.0
00010,1070943,3.0,USD,2020-01-31T00:00:00,2020-01-31T00:00:00,47088.0,47088.0,,0.0,0.0,0.0,0.0,10800.0,10800.0,34001.64,34001.64,,0.0,0.0,1.0,1.0
00010,1070955,3.0,USD,2020-01-31T00:00:00,2020-01-31T00:00:00,26952.48,26952.48,,0.0,0.0,0.0,0.0,6606.0,6606.0,21764.79,21764.79,,0.0,0.0,1.0,1.0
00010,1091833,3.0,USD,2020-03-11T00:00:00,2020-03-13T00:00:00,351.2,351.2,,0.0,0.0,0.0,0.0,2.0,2.0,212.83,212.83,,0.0,0.0,1.0,1.0
00010,1122031,3.0,USD,2020-05-07T00:00:00,2020-06-04T00:00:00,4189.5,4189.5,,0.0,0.0,0.0,0.0,7.0,7.0,2530.12,2530.12,,0.0,0.0,1.0,1.0
00010,1328475,3.0,USD,2021-04-20T00:00:00,2021-06-16T00:00:00,21780.0,21780.0,,0.0,0.0,0.0,0.0,11.0,11.0,15810.3,15810.3,,0.0,0.0,1.0,1.0
00010,1350933,3.0,USD,2021-05-26T00:00:00,2021-05-28T00:00:00,1565.5,1565.5,,0.0,0.0,0.0,0.0,310.0,310.0,990.14,990.14,,0.0,0.0,1.0,1.0
00010,1106982,3.0,USD,2020-04-09T00:00:00,2020-04-16T00:00:00,16.07,16.07,,0.0,0.0,0.0,0.0,0.6989,0.6989,0.0,0.0,,0.0,0.0,1.0,1.0
00010,1328475,4.0,USD,2021-04-20T00:00:00,2021-08-17T00:00:00,5940.0,5940.0,,0.0,0.0,0.0,0.0,3.0,3.0,4311.9,4311.9,,0.0,0.0,1.0,1.0
00010,1371306,2.001,USD,2021-06-28T00:00:00,2021-08-19T00:00:00,12474.0,12474.0,,0.0,0.0,0.0,0.0,7.0,7.0,8076.6,8076.6,,0.0,0.0,1.0,1.0
00010,1405792,3.0,USD,2021-08-20T00:00:00,2021-09-15T00:00:00,448.0,448.0,,0.0,0.0,0.0,0.0,2.0,2.0,124.28,124.28,,0.0,0.0,1.0,1.0
00010,1409238,1.002,USD,2021-08-25T00:00:00,2021-09-08T00:00:00,61600.0,61600.0,,0.0,0.0,0.0,0.0,10.0,10.0,51805.6,51805.6,,0.0,0.0,1.0,1.0
00010,1458256,1.002,USD,2021-11-02T00:00:00,2022-01-07T00:00:00,25696.0,25696.0,,0.0,0.0,0.0,0.0,4.0,4.0,21403.36,21403.36,,0.0,0.0,1.0,1.0
00010,1458256,1.003,USD,2021-11-02T00:00:00,2022-01-07T00:00:00,19272.0,19272.0,,0.0,0.0,0.0,0.0,3.0,3.0,16052.52,16052.52,,0.0,0.0,1.0,1.0
00010,1463259,3.0,USD,2021-11-09T00:00:00,2021-12-14T00:00:00,2101.5,2101.5,,0.0,0.0,0.0,0.0,1.0,1.0,1291.5,1291.5,,0.0,0.0,1.0,1.0
00010,1505473,2.001,USD,2022-01-07T00:00:00,2022-03-17T00:00:00,51590.0,51590.0,,0.0,0.0,0.0,0.0,5.0,5.0,30666.9,30666.9,,0.0,0.0,1.0,1.0
00010,1515570,1.002,USD,2022-01-21T00:00:00,2022-02-11T00:00:00,20130.0,20130.0,,0.0,0.0,0.0,0.0,3.0,3.0,18414.0,18414.0,,0.0,0.0,1.0,1.0
00010,1581529,3.0,USD,2022-04-28T00:00:00,2022-05-12T00:00:00,11205.0,11205.0,,0.0,0.0,0.0,0.0,6.0,6.0,9225.36,9225.36,,0.0,0.0,1.0,1.0
00010,1581611,1.002,USD,2022-04-28T00:00:00,2022-05-10T00:00:00,46992.0,46992.0,,0.0,0.0,0.0,0.0,4.0,4.0,24533.52,24533.52,,0.0,0.0,1.0,1.0
00010,1581733,3.0,USD,2022-04-29T00:00:00,2022-05-10T00:00:00,38447.52,38447.52,,0.0,0.0,0.0,0.0,6.0,6.0,21046.41,21046.41,,0.0,0.0,1.0,1.0
00010,1617075,1.002,USD,2022-06-14T00:00:00,2022-06-21T00:00:00,134310.0,134310.0,,0.0,0.0,0.0,0.0,15.0,15.0,100122.0,100122.0,,0.0,0.0,1.0,1.0
00010,1638444,1.002,USD,2022-07-12T00:00:00,2022-07-15T00:00:00,28424.0,28424.0,,0.0,0.0,0.0,0.0,4.0,4.0,29488.8,29488.8,,0.0,0.0,1.0,1.0
00010,1638444,1.003,USD,2022-07-12T00:00:00,2022-07-15T00:00:00,14212.0,14212.0,,0.0,0.0,0.0,0.0,2.0,2.0,14744.4,14744.4,,0.0,0.0,1.0,1.0
00010,1638468,1.002,USD,2022-07-12T00:00:00,2022-07-15T00:00:00,28424.0,28424.0,,0.0,0.0,0.0,0.0,4.0,4.0,29488.8,29488.8,,0.0,0.0,1.0,1.0
00010,1590150,1.002,USD,2022-05-10T00:00:00,2022-05-20T00:00:00,5085.0,5085.0,,0.0,0.0,0.0,0.0,2.0,2.0,3075.12,3075.12,,0.0,0.0,1.0,1.0
00010,1454906,4.0,USD,2021-10-28T00:00:00,2022-04-19T00:00:00,6970.8,6970.8,,0.0,0.0,0.0,0.0,1110.0,1110.0,5228.1,5228.1,,0.0,0.0,1.0,1.0
00010,1454906,10.0,USD,2021-10-28T00:00:00,2022-04-19T00:00:00,22544.16,22544.16,,0.0,0.0,0.0,0.0,4206.0,4206.0,17034.3,17034.3,,0.0,0.0,1.0,1.0
00010,1237302,4.0,USD,2020-11-24T00:00:00,2021-09-30T00:00:00,46087.38,46087.38,,0.0,0.0,0.0,0.0,17658.0,17658.0,31784.4,31784.4,,0.0,0.0,1.0,1.0
00010,1290841,3.0,USD,2021-02-18T00:00:00,2021-09-30T00:00:00,88499.28,88499.28,,0.0,0.0,0.0,0.0,20298.0,20298.0,61320.26,61320.26,,0.0,0.0,1.0,1.0
00010,1290841,4.0,USD,2021-02-18T00:00:00,2021-07-14T00:00:00,32940.0,32940.0,,0.0,0.0,0.0,0.0,9000.0,9000.0,24390.0,24390.0,,0.0,0.0,1.0,1.0
00010,1290841,5.0,USD,2021-02-18T00:00:00,2021-07-14T00:00:00,3667.32,3667.32,,0.0,0.0,0.0,0.0,1002.0,1002.0,2715.42,2715.42,,0.0,0.0,1.0,1.0
00010,1290841,6.0,USD,2021-02-18T00:00:00,2021-07-14T00:00:00,35860.68,35860.68,,0.0,0.0,0.0,0.0,9798.0,9798.0,26552.58,26552.58,,0.0,0.0,1.0,1.0
00010,1290841,7.0,USD,2021-02-18T00:00:00,2021-07-14T00:00:00,19764.0,19764.0,,0.0,0.0,0.0,0.0,5400.0,5400.0,14634.0,14634.0,,0.0,0.0,1.0,1.0
00010,1290841,8.0,USD,2021-02-18T00:00:00,2021-07-14T00:00:00,46116.0,46116.0,,0.0,0.0,0.0,0.0,12600.0,12600.0,34146.0,34146.0,,0.0,0.0,1.0,1.0
00010,1359582,2.001,USD,2021-06-09T00:00:00,2021-07-15T00:00:00,10824.0,10824.0,,0.0,0.0,0.0,0.0,2.0,2.0,9663.72,9663.72,,0.0,0.0,1.0,1.0
00010,1359582,2.002,USD,2021-06-09T00:00:00,2021-07-15T00:00:00,48708.0,48708.0,,0.0,0.0,0.0,0.0,9.0,9.0,43486.74,43486.74,,0.0,0.0,1.0,1.0
00010,1376693,3.0,USD,2021-07-06T00:00:00,2021-12-15T00:00:00,9065.0,9065.0,,0.0,0.0,0.0,0.0,14.0,14.0,5831.0,5831.0,,0.0,0.0,1.0,1.0
00010,1386789,5.0,USD,2021-07-22T00:00:00,2022-03-15T00:00:00,67536.0,67536.0,,0.0,0.0,0.0,0.0,12600.0,12600.0,51030.0,51030.0,,0.0,0.0,1.0,1.0
00010,1386789,6.0,USD,2021-07-22T00:00:00,2022-02-11T00:00:00,21785.4,21785.4,,0.0,0.0,0.0,0.0,3420.0,3420.0,16518.6,16518.6,,0.0,0.0,1.0,1.0
00010,1386789,7.0,USD,2021-07-22T00:00:00,2022-02-11T00:00:00,22824.0,22824.0,,0.0,0.0,0.0,0.0,3600.0,3600.0,17316.0,17316.0,,0.0,0.0,1.0,1.0
00010,1386789,8.0,USD,2021-07-22T00:00:00,2022-01-04T00:00:00,1184.82,1184.82,,0.0,0.0,0.0,0.0,186.0,186.0,898.38,898.38,,0.0,0.0,1.0,1.0
00010,1386789,9.0,USD,2021-07-22T00:00:00,2022-01-31T00:00:00,2826.0,2826.0,,0.0,0.0,0.0,0.0,450.0,450.0,2119.5,2119.5,,0.0,0.0,1.0,1.0
00010,1386789,10.0,USD,2021-07-22T00:00:00,2022-01-31T00:00:00,215239.44,215239.44,,0.0,0.0,0.0,0.0,46488.0,46488.0,161313.36,161313.36,,0.0,0.0,1.0,1.0
00010,1386789,11.0,USD,2021-07-22T00:00:00,2022-02-11T00:00:00,26757.12,26757.12,,0.0,0.0,0.0,0.0,4992.0,4992.0,15080.83,15080.83,,0.0,0.0,1.0,1.0
00010,1386789,12.0,USD,2021-07-22T00:00:00,2022-02-11T00:00:00,51479.4,51479.4,,0.0,0.0,0.0,0.0,9996.0,9996.0,38584.56,38584.56,,0.0,0.0,1.0,1.0
00010,1386789,13.0,USD,2021-07-22T00:00:00,2022-02-11T00:00:00,8554.56,8554.56,,0.0,0.0,0.0,0.0,1596.0,1596.0,4821.52,4821.52,,0.0,0.0,1.0,1.0
00010,1386789,14.0,USD,2021-07-22T00:00:00,2022-03-15T00:00:00,4373.76,4373.76,,0.0,0.0,0.0,0.0,816.0,816.0,3304.8,3304.8,,0.0,0.0,1.0,1.0
00010,1386789,15.0,USD,2021-07-22T00:00:00,2022-06-29T00:00:00,4932.9,4932.9,,0.0,0.0,0.0,0.0,630.0,630.0,2734.2,2734.2,,0.0,0.0,1.0,1.0
00010,1386789,16.0,USD,2021-07-22T00:00:00,2022-06-29T00:00:00,6201.36,6201.36,,0.0,0.0,0.0,0.0,792.0,792.0,3437.28,3437.28,,0.0,0.0,1.0,1.0
00010,1386803,4.0,USD,2021-07-22T00:00:00,2021-11-30T00:00:00,22608.0,22608.0,,0.0,0.0,0.0,0.0,3600.0,3600.0,4884.12,4884.12,,0.0,0.0,1.0,1.0
00010,1386803,5.0,USD,2021-07-22T00:00:00,2022-02-11T00:00:00,39685.44,39685.44,,0.0,0.0,0.0,0.0,7404.0,7404.0,22367.48,22367.48,,0.0,0.0,1.0,1.0
00010,1386803,6.0,USD,2021-07-22T00:00:00,2022-01-04T00:00:00,22932.0,22932.0,,0.0,0.0,0.0,0.0,3600.0,3600.0,17388.0,17388.0,,0.0,0.0,1.0,1.0
00010,1386803,7.0,USD,2021-07-22T00:00:00,2022-01-04T00:00:00,20693.76,20693.76,,0.0,0.0,0.0,0.0,3264.0,3264.0,15699.84,15699.84,,0.0,0.0,1.0,1.0
00010,1386803,8.0,USD,2021-07-22T00:00:00,2021-10-29T00:00:00,33947.16,33947.16,,0.0,0.0,0.0,0.0,7332.0,7332.0,27421.68,27421.68,,0.0,0.0,1.0,1.0
00010,1386803,9.0,USD,2021-07-22T00:00:00,2021-10-29T00:00:00,91674.0,91674.0,,0.0,0.0,0.0,0.0,19800.0,19800.0,74052.0,74052.0,,0.0,0.0,1.0,1.0
00010,1386803,10.0,USD,2021-07-22T00:00:00,2021-10-29T00:00:00,41670.0,41670.0,,0.0,0.0,0.0,0.0,9000.0,9000.0,33660.0,33660.0,,0.0,0.0,1.0,1.0
00010,1386803,11.0,USD,2021-07-22T00:00:00,2021-10-29T00:00:00,41670.0,41670.0,,0.0,0.0,0.0,0.0,9000.0,9000.0,33660.0,33660.0,,0.0,0.0,1.0,1.0
00010,1386803,12.0,USD,2021-07-22T00:00:00,2021-10-29T00:00:00,16279.08,16279.08,,0.0,0.0,0.0,0.0,3516.0,3516.0,13149.84,13149.84,,0.0,0.0,1.0,1.0
00010,1386803,13.0,USD,2021-07-22T00:00:00,2022-01-05T00:00:00,15079.2,15079.2,,0.0,0.0,0.0,0.0,2928.0,2928.0,11302.08,11302.08,,0.0,0.0,1.0,1.0
00010,1386803,14.0,USD,2021-07-22T00:00:00,2022-01-05T00:00:00,11154.9,11154.9,,0.0,0.0,0.0,0.0,2166.0,2166.0,8360.76,8360.76,,0.0,0.0,1.0,1.0
00010,1386803,15.0,USD,2021-07-22T00:00:00,2022-01-05T00:00:00,58988.1,58988.1,,0.0,0.0,0.0,0.0,11454.0,11454.0,44212.44,44212.44,,0.0,0.0,1.0,1.0
00010,1386803,16.0,USD,2021-07-22T00:00:00,2022-01-05T00:00:00,2811.9,2811.9,,0.0,0.0,0.0,0.0,546.0,546.0,2107.56,2107.56,,0.0,0.0,1.0,1.0
00010,1386803,17.0,USD,2021-07-22T00:00:00,2022-01-05T00:00:00,24720.0,24720.0,,0.0,0.0,0.0,0.0,4800.0,4800.0,18528.0,18528.0,,0.0,0.0,1.0,1.0
00010,1386803,18.0,USD,2021-07-22T00:00:00,2022-01-31T00:00:00,67536.0,67536.0,,0.0,0.0,0.0,0.0,12600.0,12600.0,38064.6,38064.6,,0.0,0.0,1.0,1.0
00010,1386803,19.0,USD,2021-07-22T00:00:00,2022-02-11T00:00:00,20837.04,20837.04,,0.0,0.0,0.0,0.0,3318.0,3318.0,15627.78,15627.78,,0.0,0.0,1.0,1.0
00010,1405082,3.0,USD,2021-08-19T00:00:00,2021-10-18T00:00:00,5515.92,5515.92,,0.0,0.0,0.0,0.0,1304.0,1304.0,4238.0,4238.0,,0.0,0.0,1.0,1.0
00010,1405082,3.001,USD,2021-08-19T00:00:00,2021-10-18T00:00:00,28324.08,28324.08,,0.0,0.0,0.0,0.0,6696.0,6696.0,21762.0,21762.0,,0.0,0.0,1.0,1.0
00010,1454890,3.0,USD,2021-10-28T00:00:00,2022-02-28T00:00:00,27810.0,27810.0,,0.0,0.0,0.0,0.0,5400.0,5400.0,20844.0,20844.0,,0.0,0.0,1.0,1.0
00010,1454890,4.0,USD,2021-10-28T00:00:00,2022-03-15T00:00:00,18274.8,18274.8,,0.0,0.0,0.0,0.0,2910.0,2910.0,13706.1,13706.1,,0.0,0.0,1.0,1.0
00010,1454890,5.0,USD,2021-10-28T00:00:00,2022-03-15T00:00:00,43866.24,43866.24,,0.0,0.0,0.0,0.0,8184.0,8184.0,33145.2,33145.2,,0.0,0.0,1.0,1.0
00010,1454890,7.0,USD,2021-10-28T00:00:00,2022-02-11T00:00:00,22824.0,22824.0,,0.0,0.0,0.0,0.0,3600.0,3600.0,17316.0,17316.0,,0.0,0.0,1.0,1.0
00010,1454890,8.0,USD,2021-10-28T00:00:00,2022-01-31T00:00:00,1444.56,1444.56,,0.0,0.0,0.0,0.0,312.0,312.0,1082.64,1082.64,,0.0,0.0,1.0,1.0
00010,1454890,9.0,USD,2021-10-28T00:00:00,2022-02-11T00:00:00,13167.72,13167.72,,0.0,0.0,0.0,0.0,2844.0,2844.0,9868.68,9868.68,,0.0,0.0,1.0,1.0
00010,1454890,10.0,USD,2021-10-28T00:00:00,2022-03-15T00:00:00,38285.1,38285.1,,0.0,0.0,0.0,0.0,7434.0,7434.0,28695.24,28695.24,,0.0,0.0,1.0,1.0
00010,1454890,11.0,USD,2021-10-28T00:00:00,2022-03-29T00:00:00,63355.2,63355.2,,0.0,0.0,0.0,0.0,11820.0,11820.0,47871.0,47871.0,,0.0,0.0,1.0,1.0
00010,1454890,12.0,USD,2021-10-28T00:00:00,2022-04-14T00:00:00,41670.0,41670.0,,0.0,0.0,0.0,0.0,9000.0,9000.0,31230.0,31230.0,,0.0,0.0,1.0,1.0
00010,1454890,15.0,USD,2021-10-28T00:00:00,2022-04-26T00:00:00,4333.2,4333.2,,0.0,0.0,0.0,0.0,690.0,690.0,3249.9,3249.9,,0.0,0.0,1.0,1.0
00010,1454890,16.0,USD,2021-10-28T00:00:00,2022-06-29T00:00:00,30276.0,30276.0,,0.0,0.0,0.0,0.0,3600.0,3600.0,17388.0,17388.0,,0.0,0.0,1.0,1.0
00010,1454906,3.0,USD,2021-10-28T00:00:00,2022-03-29T00:00:00,46350.0,46350.0,,0.0,0.0,0.0,0.0,9000.0,9000.0,34740.0,34740.0,,0.0,0.0,1.0,1.0
00010,1454906,5.0,USD,2021-10-28T00:00:00,2022-03-29T00:00:00,4309.44,4309.44,,0.0,0.0,0.0,0.0,804.0,804.0,3256.2,3256.2,,0.0,0.0,1.0,1.0
00010,1454906,6.0,USD,2021-10-28T00:00:00,2022-05-24T00:00:00,25530.96,25530.96,,0.0,0.0,0.0,0.0,4008.0,4008.0,19358.64,19358.64,,0.0,0.0,1.0,1.0
00010,1454906,7.0,USD,2021-10-28T00:00:00,2022-02-28T00:00:00,2776.92,2776.92,,0.0,0.0,0.0,0.0,438.0,438.0,2106.78,2106.78,,0.0,0.0,1.0,1.0
00010,1454906,8.0,USD,2021-10-28T00:00:00,2022-04-14T00:00:00,4789.5,4789.5,,0.0,0.0,0.0,0.0,930.0,930.0,3589.8,3589.8,,0.0,0.0,1.0,1.0
00010,1454906,9.0,USD,2021-10-28T00:00:00,2022-04-14T00:00:00,67536.0,67536.0,,0.0,0.0,0.0,0.0,12600.0,12600.0,51030.0,51030.0,,0.0,0.0,1.0,1.0
00010,1454906,12.0,USD,2021-10-28T00:00:00,2022-05-09T00:00:00,14243.04,14243.04,,0.0,0.0,0.0,0.0,2268.0,2268.0,10682.28,10682.28,,0.0,0.0,1.0,1.0
00010,1494037,1.002,USD,2021-12-22T00:00:00,2022-01-12T00:00:00,1942.5,1942.5,,0.0,0.0,0.0,0.0,3.0,3.0,1249.5,1249.5,,0.0,0.0,1.0,1.0
00010,1494037,1.003,USD,2021-12-22T00:00:00,2022-01-12T00:00:00,4532.5,4532.5,,0.0,0.0,0.0,0.0,7.0,7.0,2915.5,2915.5,,0.0,0.0,1.0,1.0
00010,1494148,4.0,USD,2021-12-22T00:00:00,2022-01-06T00:00:00,7929.6,7929.6,,0.0,0.0,0.0,0.0,1920.0,1920.0,6144.0,6144.0,,0.0,0.0,1.0,1.0
00010,1507497,1.002,USD,2022-01-10T00:00:00,2022-02-22T00:00:00,8599.5,8599.5,,0.0,0.0,0.0,0.0,13.0,13.0,5414.5,5414.5,,0.0,0.0,1.0,1.0
00010,1692988,1.002,USD,2022-09-22T00:00:00,2022-10-04T00:00:00,1963.5,1963.5,,0.0,0.0,0.0,0.0,1.0,1.0,941.5,941.5,,0.0,0.0,1.0,1.0
00010,1692988,1.003,USD,2022-09-22T00:00:00,2022-10-04T00:00:00,3927.0,3927.0,,0.0,0.0,0.0,0.0,2.0,2.0,1883.0,1883.0,,0.0,0.0,1.0,1.0
00010,1369660,1.002,USD,2021-06-25T00:00:00,2021-09-08T00:00:00,53550.0,53550.0,,0.0,0.0,0.0,0.0,35.0,35.0,33216.75,33216.75,,0.0,0.0,1.0,1.0
00010,1384848,1.002,USD,2021-07-19T00:00:00,2021-07-26T00:00:00,1530.0,1530.0,,0.0,0.0,0.0,0.0,1.0,1.0,949.05,949.05,,0.0,0.0,1.0,1.0
00010,1384848,1.003,USD,2021-07-19T00:00:00,2021-07-26T00:00:00,9882.0,9882.0,,0.0,0.0,0.0,0.0,6.0,6.0,5694.3,5694.3,,0.0,0.0,1.0,1.0
00010,1397949,3.0,USD,2021-08-09T00:00:00,2021-10-12T00:00:00,26775.0,26775.0,,0.0,0.0,0.0,0.0,10.0,10.0,17365.5,17365.5,,0.0,0.0,1.0,1.0
00010,1422887,2.001,USD,2021-09-13T00:00:00,2021-12-09T00:00:00,15279.0,15279.0,,0.0,0.0,0.0,0.0,3.0,3.0,4836.5,4836.5,,0.0,0.0,1.0,1.0
00010,1480590,2.001,USD,2021-12-03T00:00:00,2022-02-16T00:00:00,8248.5,8248.5,,0.0,0.0,0.0,0.0,3.0,3.0,5724.0,5724.0,,0.0,0.0,1.0,1.0
00010,1480590,2.002,USD,2021-12-03T00:00:00,2022-02-16T00:00:00,24745.5,24745.5,,0.0,0.0,0.0,0.0,9.0,9.0,17172.0,17172.0,,0.0,0.0,1.0,1.0
00010,1524492,2.001,USD,2022-02-03T00:00:00,2022-04-07T00:00:00,36270.0,36270.0,,0.0,0.0,0.0,0.0,20.0,20.0,27558.0,27558.0,,0.0,0.0,1.0,1.0
00010,1635319,4.0,USD,2022-07-08T00:00:00,2022-10-13T00:00:00,4491.0,4491.0,,0.0,0.0,0.0,0.0,2.0,2.0,2550.6,2550.6,,0.0,0.0,1.0,1.0
00010,1414228,3.0,USD,2021-09-01T00:00:00,2021-10-11T00:00:00,17357.24,17357.24,,0.0,0.0,0.0,0.0,15.0,15.0,16530.75,16530.75,,0.0,0.0,1.0,1.0
00010,1487589,9.0,USD,2021-12-13T00:00:00,2022-02-10T00:00:00,1572.48,1572.48,,0.0,0.0,0.0,0.0,1.0,1.0,1497.6,1497.6,,0.0,0.0,1.0,1.0
00010,1487589,9.001,USD,2021-12-13T00:00:00,2022-02-10T00:00:00,1572.48,1572.48,,0.0,0.0,0.0,0.0,1.0,1.0,1497.6,1497.6,,0.0,0.0,1.0,1.0
00010,1514751,1.002,USD,2022-01-20T00:00:00,2022-10-10T00:00:00,132571.22,132571.22,,0.0,0.0,0.0,0.0,7.0,7.0,126258.3,126258.3,,0.0,0.0,1.0,1.0
00010,1696725,1.002,USD,2022-09-27T00:00:00,2022-12-13T00:00:00,18746.78,18746.78,,0.0,0.0,0.0,0.0,14.0,14.0,17854.2,17854.2,,0.0,0.0,1.0,1.0
00010,1284588,3.0,USD,2021-02-08T00:00:00,2021-09-08T00:00:00,38699.73,38699.73,,0.0,0.0,0.0,0.0,3.0,3.0,36856.8,36856.8,,0.0,0.0,1.0,1.0
00010,1284588,3.001,USD,2021-02-08T00:00:00,2021-09-08T00:00:00,12899.91,12899.91,,0.0,0.0,0.0,0.0,1.0,1.0,12285.6,12285.6,,0.0,0.0,1.0,1.0
