Branch,GlobalBulk,Bulk,Item2nd,StockType,MPF,LeadTimeLevel,LeadTimeMFG,PlanningCode,PTF,SafetyStock,SafetyStockSAFE,ShelfLife,SupplierNum,SupplierName,PlannerNum,PlannerName,Planner,BuyerNum,BuyerName,ActiveFlag,Partition,SRC01,SRC01Desc,SRC03,SRC03Desc,SRC04,SRC04Desc,StockTypeDesc,MPFDesc
        DALL,U601,U601,U601-KP,O,TOL,0,0,2,4,,,365,0,,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I96,U601,X,Discontinued,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        SANF,U601,U601,U601-KP,O,TOL,0,0,2,4,,,365,0,,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I96,U601,X,Discontinued,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        DALL,U501,U501,U501,O,ETP,0,0,2,4,,,365,0,,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I95,U501,C,Commercial,"Obsolete (To Order, Call MKT)",ETP
        DALL,U601,U601,U601,O,TOL,0,0,2,4,,,365,0,,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I96,U601,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        DALL,U1001,U1001,U1001,O,ETP,0,0,2,4,,,365,0,,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I86,U1001,X,Discontinued,"Obsolete (To Order, Call MKT)",ETP
        DALL,U2022,U2022,U2022,O,TOL,0,0,2,4,,,365,0,,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I94,U2022,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        DALL,U201,U201,U201-PL,O,TOL,4,0,2,4,,,365,0,,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I92,U201,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        DALL,U2022,U2022,U2022-PL,O,TOL,0,0,2,4,,,365,0,,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I94,U2022,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        SANF,U501,U501,U501,O,ETP,0,0,2,4,,,365,0,,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I95,U501,C,Commercial,"Obsolete (To Order, Call MKT)",ETP
        SANF,U601,U601,U601,O,TOL,0,0,2,4,,,365,0,,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I96,U601,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        SANF,U1001,U1001,U1001,O,ETP,0,0,2,4,,,365,0,,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I86,U1001,X,Discontinued,"Obsolete (To Order, Call MKT)",ETP
        SANF,U2022,U2022,U2022,O,TOL,0,0,2,4,,,365,0,,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I94,U2022,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        SANF,U201,U201,U201-PL,O,TOL,4,0,2,4,,,365,0,,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I92,U201,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        SANF,U2022,U2022,U2022-PL,O,TOL,0,0,2,4,,,365,0,,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I94,U2022,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CIN3,U201,U201,U201-PL,O,TOL,4,0,2,8,,,365,0,,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I92,U201,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CIN3,U2022,U2022,U2022-PL,O,TOL,0,0,2,8,,,365,0,,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I94,U2022,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CIN4,U201,U201,U201-PL,O,TOL,4,0,2,365,,,365,0,,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I92,U201,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CIN4,U2022,U2022,U2022-PL,O,TOL,0,0,2,365,,,365,0,,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I94,U2022,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CIN2,U601,U601,U601-KP,O,TOL,1,0,1,15,,,365,0,,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I96,U601,X,Discontinued,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CIN3,U601,U601,U601-KP,O,TOL,0,0,2,8,,,365,0,,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I96,U601,X,Discontinued,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CIN4,U601,U601,U601-KP,O,TOL,0,0,2,365,,,365,0,,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I96,U601,X,Discontinued,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CINC,U601,U601,U601-KP,O,TOL,1,0,1,15,,,365,0,,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I96,U601,X,Discontinued,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CIN3,U101,U101,U101-PL,O,TOL,0,0,2,8,,,365,0,,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I87,U101,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CIN4,U101,U101,U101-PL,O,TOL,0,0,2,365,,,365,0,,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I87,U101,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        DALL,U101,U101,U101,O,ETP,0,0,2,4,,,365,0,,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I87,U101,C,Commercial,"Obsolete (To Order, Call MKT)",ETP
        DALL,U101,U101,U101-PL,O,TOL,0,0,2,4,,,365,0,,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I87,U101,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        DALL,U101,U101,U101-KP,O,ETP,0,0,2,4,,,365,0,,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I87,U101,C,Commercial,"Obsolete (To Order, Call MKT)",ETP
        SANF,U101,U101,U101,O,ETP,0,0,2,4,,,365,0,,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I87,U101,C,Commercial,"Obsolete (To Order, Call MKT)",ETP
        SANF,U101,U101,U101-PL,O,TOL,0,0,2,4,,,365,0,,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I87,U101,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        SANF,U101,U101,U101-KP,O,ETP,0,0,2,4,,,365,0,,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I87,U101,C,Commercial,"Obsolete (To Order, Call MKT)",ETP
        DALL,WD40,WD40,WD40-PL,O,ETP,0,0,2,4,,,730,0,,20440,Roger Niehaus,Eric,0,,N,1,SSS,Solventborne Products,J85,WD40,X,Discontinued,"Obsolete (To Order, Call MKT)",ETP
        DALL,WD40,WD40,WD40-UP,O,ETP,0,0,1,4,,,730,0,,20440,Roger Niehaus,Eric,0,,N,1,SSS,Solventborne Products,J85,WD40,C,Commercial,"Obsolete (To Order, Call MKT)",ETP
        SANF,WD40,WD40,WD40-PL,O,ETP,0,0,2,4,,,730,0,,20440,Roger Niehaus,Eric,0,,N,1,SSS,Solventborne Products,J85,WD40,X,Discontinued,"Obsolete (To Order, Call MKT)",ETP
        SANF,WD40,WD40,WD40-UP,O,ETP,0,0,1,4,,,730,0,,20440,Roger Niehaus,Eric,0,,N,1,SSS,Solventborne Products,J85,WD40,C,Commercial,"Obsolete (To Order, Call MKT)",ETP
        DALL,U201,U201,U201,O,TOL,0,0,2,4,,,365,0,,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I92,U201,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        SANF,U201,U201,U201,O,TOL,0,0,2,4,,,365,0,,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I92,U201,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CIN2,WD40,WD40,WD40-PL,O,ETP,0,0,2,15,,,730,0,,20416,Charleen Wichman,Other,0,,N,1,SSS,Solventborne Products,J85,WD40,X,Discontinued,"Obsolete (To Order, Call MKT)",ETP
        CIN3,WD40,WD40,WD40-PL,O,ETP,0,0,2,8,,,730,0,,20416,Charleen Wichman,Other,0,,N,1,SSS,Solventborne Products,J85,WD40,X,Discontinued,"Obsolete (To Order, Call MKT)",ETP
        CIN3,WD40,WD40,WD40-UP,O,ETP,0,0,2,8,,,730,0,,20416,Charleen Wichman,Other,0,,N,1,SSS,Solventborne Products,J85,WD40,C,Commercial,"Obsolete (To Order, Call MKT)",ETP
        CIN4,WD40,WD40,WD40-PL,O,ETP,0,0,2,365,,,730,0,,20416,Charleen Wichman,Other,0,,N,1,SSS,Solventborne Products,J85,WD40,X,Discontinued,"Obsolete (To Order, Call MKT)",ETP
        CIN4,WD40,WD40,WD40-UP,O,ETP,0,0,1,365,,,730,0,,20416,Charleen Wichman,Other,0,,N,1,SSS,Solventborne Products,J85,WD40,C,Commercial,"Obsolete (To Order, Call MKT)",ETP
        CINC,WD40,WD40,WD40-PL,O,ETP,0,0,2,15,,,730,0,,20416,Charleen Wichman,Other,0,,N,1,SSS,Solventborne Products,J85,WD40,X,Discontinued,"Obsolete (To Order, Call MKT)",ETP
        SHAN,U601,U601,U601-PD,O,TOL,1,0,2,365,,,365,0,,0,,Other,0,,N,1,URE,Polyurethanes,I96,U601,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CIN3,U101,U101,U101,O,ETP,0,0,2,8,,,365,0,,0,,Other,0,,N,1,URE,Polyurethanes,I87,U101,C,Commercial,"Obsolete (To Order, Call MKT)",ETP
        CIN3,U201,U201,U201,O,TOL,0,0,2,8,,,365,0,,0,,Other,0,,N,1,URE,Polyurethanes,I92,U201,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CIN3,U501,U501,U501,O,ETP,0,0,2,8,,,365,0,,0,,Other,0,,N,1,URE,Polyurethanes,I95,U501,C,Commercial,"Obsolete (To Order, Call MKT)",ETP
        CIN3,U601,U601,U601,O,TOL,1,0,2,8,,,365,0,,0,,Other,0,,N,1,URE,Polyurethanes,I96,U601,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CIN3,U1001,U1001,U1001,O,ETP,0,0,2,8,,,365,0,,0,,Other,0,,N,1,URE,Polyurethanes,I86,U1001,X,Discontinued,"Obsolete (To Order, Call MKT)",ETP
        CIN3,U2022,U2022,U2022,O,TOL,0,0,2,8,,,365,0,,0,,Other,0,,N,1,URE,Polyurethanes,I94,U2022,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CIN4,U101,U101,U101,O,ETP,0,0,2,365,,,365,0,,0,,Other,0,,N,1,URE,Polyurethanes,I87,U101,C,Commercial,"Obsolete (To Order, Call MKT)",ETP
        CIN4,U201,U201,U201,O,TOL,0,0,2,365,,,365,0,,0,,Other,0,,N,1,URE,Polyurethanes,I92,U201,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CIN4,U501,U501,U501,O,ETP,0,0,2,365,,,365,0,,0,,Other,0,,N,1,URE,Polyurethanes,I95,U501,C,Commercial,"Obsolete (To Order, Call MKT)",ETP
        CIN4,U601,U601,U601,O,TOL,0,0,2,365,,,365,0,,0,,Other,0,,N,1,URE,Polyurethanes,I96,U601,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CIN4,U1001,U1001,U1001,O,ETP,0,0,2,365,,,365,0,,0,,Other,0,,N,1,URE,Polyurethanes,I86,U1001,X,Discontinued,"Obsolete (To Order, Call MKT)",ETP
        CIN4,U2022,U2022,U2022,O,TOL,0,0,2,365,,,365,0,,0,,Other,0,,N,1,URE,Polyurethanes,I94,U2022,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CIN2,MDU4075B,MDU4075B.E,MDU4075B.E-T3,O,TOL,60,0,1,15,,,365,0,,0,,Other,0,,N,1,MDU,Michem Disp. Urethane,C5M,MDU4075B,E,Experimental,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        USCM,161190PX,161190PX,161190PX,O,RCB,1,0,2,8,,,365,0,,0,,Other,0,,N,1,,Blank -Sales Rpt Code 1 41/S1,C5L,161190PX,D,Developmental,"Obsolete (To Order, Call MKT)",Raw Material use in Cold Blend
        AUBA,U2022,U2022,U2022,O,TOL,1,0,1,8,,,365,0,,301526,Rose-Anne Body,Other,0,,N,1,URE,Polyurethanes,I94,U2022,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CIN2,U201,U201,U201-CC,O,TOL,6,0,1,15,,,365,0,,20445,Steve Laurence,Alex,0,,N,1,URE,Polyurethanes,I92,U201,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CIN3,U101,U101,U101-KP,O,ETP,0,0,2,8,,,365,0,,291802,Dena Stevens,Other,0,,N,1,URE,Polyurethanes,I87,U101,C,Commercial,"Obsolete (To Order, Call MKT)",ETP
        CIN4,U101,U101,U101-KP,O,ETP,0,0,2,365,,,365,0,,291802,Dena Stevens,Other,0,,N,1,URE,Polyurethanes,I87,U101,C,Commercial,"Obsolete (To Order, Call MKT)",ETP
        CIN3,HP1632,HP1632,HP1632-OP,O,TOL,1,0,1,8,,,730,0,,335951,Lance Murphy,Other,0,,N,1,PIM,Polyimides,921,HP1632,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CIN3,U501,U501,U501-PL,O,ETP,11,0,2,8,,,365,0,,293380,Greg Matzinger,Other,0,,N,1,URE,Polyurethanes,I95,U501,C,Commercial,"Obsolete (To Order, Call MKT)",ETP
        CIN4,U501,U501,U501-PL,O,ETP,11,0,2,365,,,365,0,,293380,Greg Matzinger,Other,0,,N,1,URE,Polyurethanes,I95,U501,C,Commercial,"Obsolete (To Order, Call MKT)",ETP
        DALL,WD40,WD40,WD40,O,ETP,16,0,1,4,,,730,0,,20440,Roger Niehaus,Eric,0,,N,1,SSS,Solventborne Products,J85,WD40,C,Commercial,"Obsolete (To Order, Call MKT)",ETP
        SANF,WD40,WD40,WD40,O,ETP,16,0,1,4,,,730,0,,20440,Roger Niehaus,Eric,0,,N,1,SSS,Solventborne Products,J85,WD40,C,Commercial,"Obsolete (To Order, Call MKT)",ETP
        DALL,U501,U501,U501-PL,O,ETP,11,0,2,4,,,365,0,,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I95,U501,C,Commercial,"Obsolete (To Order, Call MKT)",ETP
        SANF,U501,U501,U501-PL,O,ETP,11,0,2,4,,,365,0,,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I95,U501,C,Commercial,"Obsolete (To Order, Call MKT)",ETP
        CIN3,WD40,WD40,WD40,O,ETP,16,0,2,8,,,730,0,,20416,Charleen Wichman,Other,0,,N,1,SSS,Solventborne Products,J85,WD40,C,Commercial,"Obsolete (To Order, Call MKT)",ETP
        CIN4,WD40,WD40,WD40,O,ETP,16,0,1,365,,,730,0,,20416,Charleen Wichman,Other,0,,N,1,SSS,Solventborne Products,J85,WD40,C,Commercial,"Obsolete (To Order, Call MKT)",ETP
        CIN3,HP1632,HP1632,HP1632,O,TOL,0,0,2,8,,,730,0,,20440,Roger Niehaus,Eric,0,,N,1,PIM,Polyimides,921,HP1632,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CIN3,HP1632,HP1632,HP1632-PL,O,FEC,1,0,2,8,,,730,0,,20440,Roger Niehaus,Eric,0,,N,1,PIM,Polyimides,921,HP1632,C,Commercial,"Obsolete (To Order, Call MKT)",Finished Good made in EC
        CIN4,HP1632,HP1632,HP1632,O,TOL,0,0,2,365,,,730,0,,20440,Roger Niehaus,Eric,0,,N,1,PIM,Polyimides,921,HP1632,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CIN4,HP1632,HP1632,HP1632-PL,O,FEC,0,0,2,365,,,730,0,,20440,Roger Niehaus,Eric,0,,N,1,PIM,Polyimides,921,HP1632,C,Commercial,"Obsolete (To Order, Call MKT)",Finished Good made in EC
        DALL,HP1632,HP1632,HP1632,O,ETP,0,0,2,4,,,730,0,,20440,Roger Niehaus,Eric,0,,N,1,PIM,Polyimides,921,HP1632,C,Commercial,"Obsolete (To Order, Call MKT)",ETP
        DALL,HP1632,HP1632,HP1632-PL,O,FEC,0,0,2,4,,,730,0,,20440,Roger Niehaus,Eric,0,,N,1,PIM,Polyimides,921,HP1632,C,Commercial,"Obsolete (To Order, Call MKT)",Finished Good made in EC
        SANF,HP1632,HP1632,HP1632,O,ETP,0,0,2,4,,,730,0,,20440,Roger Niehaus,Eric,0,,N,1,PIM,Polyimides,921,HP1632,C,Commercial,"Obsolete (To Order, Call MKT)",ETP
        SANF,HP1632,HP1632,HP1632-PL,O,FEC,0,0,2,4,,,730,0,,20440,Roger Niehaus,Eric,0,,N,1,PIM,Polyimides,921,HP1632,C,Commercial,"Obsolete (To Order, Call MKT)",Finished Good made in EC
        CIN3,U701,U701,U701,O,ETP,6,0,2,8,,,365,0,,0,,Other,0,,N,1,URE,Polyurethanes,I97,U701,C,Commercial,"Obsolete (To Order, Call MKT)",ETP
        CIN3,U701,U701,U701-PL,O,ETP,0,0,2,8,,,365,0,,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I97,U701,C,Commercial,"Obsolete (To Order, Call MKT)",ETP
        CIN4,U701,U701,U701,O,ETP,6,0,2,365,,,365,0,,0,,Other,0,,N,1,URE,Polyurethanes,I97,U701,C,Commercial,"Obsolete (To Order, Call MKT)",ETP
        CIN4,U701,U701,U701-PL,O,ETP,0,0,2,365,,,365,0,,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I97,U701,C,Commercial,"Obsolete (To Order, Call MKT)",ETP
        DALL,U701,U701,U701,O,ETP,6,0,2,4,,,365,0,,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I97,U701,C,Commercial,"Obsolete (To Order, Call MKT)",ETP
        DALL,U701,U701,U701-PL,O,ETP,0,0,2,4,,,365,0,,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I97,U701,C,Commercial,"Obsolete (To Order, Call MKT)",ETP
        SANF,U701,U701,U701,O,ETP,0,0,2,4,,,365,0,,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I97,U701,C,Commercial,"Obsolete (To Order, Call MKT)",ETP
        SANF,U701,U701,U701-PL,O,ETP,0,0,2,4,,,365,0,,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I97,U701,C,Commercial,"Obsolete (To Order, Call MKT)",ETP
        AUBA,MDU2012,MDU2012.E,MDU2012.E,O,TOL,30,0,1,8,,,365,0,,301526,Rose-Anne Body,Other,0,,N,1,HAU,Hybrid AcrylicUrethane Disper,,Blank - Sales Rpt Code 3 41/S3,OB,Obsolete,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        AUBA,MDU4075,MDU4075.E,MDU4075.E,O,TOL,60,0,1,8,,,365,0,,301526,Rose-Anne Body,Other,0,,N,1,PUD,Polyurethane Dispersion,,Blank - Sales Rpt Code 3 41/S3,OB,Obsolete,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        AUBA,MDU440,MDU440.E,MDU440.E,O,TOL,60,0,1,8,,,365,0,,340941,Lise Jacquet,Other,0,,N,1,PAB,Polyurethane - Acrylic Blends,,Blank - Sales Rpt Code 3 41/S3,OB,Obsolete,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CIN2,MDU2012,MDU2012.E,MDU2012.E,O,TOL,30,0,1,15,,,365,0,,301526,Rose-Anne Body,Other,0,,N,1,HAU,Hybrid AcrylicUrethane Disper,,Blank - Sales Rpt Code 3 41/S3,OB,Obsolete,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CIN2,WD40,WD40,WD40-NS,O,ETP,6,0,1,15,,,730,0,,20416,Charleen Wichman,Other,0,,N,1,SSS,Solventborne Products,J85,WD40,X,Discontinued,"Obsolete (To Order, Call MKT)",ETP
        CIN2,WD40,WD40,WD40-SH,O,ETP,0,0,1,15,,,730,0,,20416,Charleen Wichman,Other,0,,N,1,SSS,Solventborne Products,J85,WD40,X,Discontinued,"Obsolete (To Order, Call MKT)",ETP
        CIN3,WD40,WD40,WD40-NS,O,ETP,6,0,1,8,,,730,0,,20416,Charleen Wichman,Other,0,,N,1,SSS,Solventborne Products,J85,WD40,X,Discontinued,"Obsolete (To Order, Call MKT)",ETP
        CIN3,WD40,WD40,WD40-SH,O,ETP,0,0,1,8,,,730,0,,20416,Charleen Wichman,Other,0,,N,1,SSS,Solventborne Products,J85,WD40,X,Discontinued,"Obsolete (To Order, Call MKT)",ETP
        CIN4,WD40,WD40,WD40-NS,O,ETP,6,0,1,365,,,730,0,,20416,Charleen Wichman,Other,0,,N,1,SSS,Solventborne Products,J85,WD40,X,Discontinued,"Obsolete (To Order, Call MKT)",ETP
        CIN4,WD40,WD40,WD40-SH,O,ETP,0,0,1,365,,,730,0,,20416,Charleen Wichman,Other,0,,N,1,SSS,Solventborne Products,J85,WD40,X,Discontinued,"Obsolete (To Order, Call MKT)",ETP
        CINC,WD40,WD40,WD40-NS,O,ETP,6,0,1,15,,,360,0,,20416,Charleen Wichman,Other,0,,N,1,SSS,Solventborne Products,J85,WD40,X,Discontinued,"Obsolete (To Order, Call MKT)",ETP
        CINC,WD40,WD40,WD40-SH,O,ETP,0,0,1,15,,,730,0,,20416,Charleen Wichman,Other,0,,N,1,SSS,Solventborne Products,J85,WD40,X,Discontinued,"Obsolete (To Order, Call MKT)",ETP
        DALL,WD40,WD40,WD40-NS,O,ETP,6,0,1,4,,,730,0,,20440,Roger Niehaus,Eric,0,,N,1,SSS,Solventborne Products,J85,WD40,X,Discontinued,"Obsolete (To Order, Call MKT)",ETP
        DALL,WD40,WD40,WD40-SH,O,ETP,0,0,1,4,,,730,0,,20440,Roger Niehaus,Eric,0,,N,1,SSS,Solventborne Products,J85,WD40,X,Discontinued,"Obsolete (To Order, Call MKT)",ETP
        SANF,WD40,WD40,WD40-NS,O,ETP,6,0,1,4,,,730,0,,20440,Roger Niehaus,Eric,0,,N,1,SSS,Solventborne Products,J85,WD40,X,Discontinued,"Obsolete (To Order, Call MKT)",ETP
        SANF,WD40,WD40,WD40-SH,O,ETP,0,0,1,4,,,730,0,,20440,Roger Niehaus,Eric,0,,N,1,SSS,Solventborne Products,J85,WD40,X,Discontinued,"Obsolete (To Order, Call MKT)",ETP
        CIN2,171143PX,171143PX,171143PX,O,TOL,1,0,1,15,,,180,0,,335951,Lance Murphy,Other,0,,N,1,PAE,Pure Acrylic Emulsion,BWF,171143PX,X,Discontinued,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        USCM,MD4023,MD4023,MD4023,X,TOL,1,0,1,15,,,365,0,,0,,Other,0,,N,1,PST,Paste Wax,BTP,MD4023,CP,Commercial Proprietary,Outside Processing,Toll Manufacturing
        EUCM,U502,U502.E,U502.E,X,TOL,1,0,1,8,,,365,0,,0,,Other,0,,N,1,URE,Polyurethanes,BMS,U502.E,C,Commercial,Outside Processing,Toll Manufacturing
        SHAN,U502,U502.E,U502.E-PL,P,TOL,1,0,1,8,,,365,0,,301526,Rose-Anne Body,Other,0,,Y,1,URE,Polyurethanes,BMS,U502.E,C,Commercial,Purchased inc. Raw Material,Toll Manufacturing
,U1001,U1001,U1001-KN,O,ETP,30,0,1,365,,,,0,,0,,,0,,INACTIVE,1,URE,Polyurethanes,I86,U1001,X,Discontinued,"Obsolete (To Order, Call MKT)",ETP
,U601,U601,U601-PD,P,TOL,1,0,2,365,,,,0,,0,,,0,,ACTIVE,1,URE,Polyurethanes,I96,U601,C,Commercial,Purchased inc. Raw Material,Toll Manufacturing
,U101,U101,U101-T2,D,TOL,1,0,2,365,,,,0,,0,,,0,,ACTIVE,1,URE,Polyurethanes,I87,U101,C,Commercial,Distributed Item,Toll Manufacturing
,U1001,U1001,U1001-OP,O,TOL,42,0,2,365,,,,0,,0,,,0,,INACTIVE,1,URE,Polyurethanes,I86,U1001,X,Discontinued,"Obsolete (To Order, Call MKT)",Toll Manufacturing
,U1001,U1001,U1001-PL,O,ETP,1,0,2,365,,,,0,,0,,,0,,INACTIVE,1,URE,Polyurethanes,I86,U1001,X,Discontinued,"Obsolete (To Order, Call MKT)",ETP
,U501,U501,U501-T2,D,TOL,1,0,2,365,,,,0,,0,,,0,,ACTIVE,1,URE,Polyurethanes,I95,U501,C,Commercial,Distributed Item,Toll Manufacturing
,MDU20,MDU20,MDU20-PL,S,TOL,4,0,1,365,,,,0,,0,,,0,,ACTIVE,1,URE,Polyurethanes,A7G,MDU20,C,Commercial,Stock End-Item,Toll Manufacturing
,MDU20,MDU20,MDU20-OP,S,TOL,42,0,1,365,,,,0,,0,,,0,,ACTIVE,1,URE,Polyurethanes,A7G,MDU20,C,Commercial,Stock End-Item,Toll Manufacturing
,WD40,WD40,WD40-SP,S,ETP,1,0,1,365,,,,0,,0,,,0,,ACTIVE,1,SSS,Solventborne Products,J85,WD40,C,Commercial,Stock End-Item,ETP
,WD40,WD40,WD40-UN,S,ETP,1,0,1,365,,,,0,,0,,,0,,ACTIVE,1,SSS,Solventborne Products,J85,WD40,C,Commercial,Stock End-Item,ETP
,HP1432AT,HP1432AT,HP1432AT-PL,P,TOL,180,0,2,180,,,,0,,0,,,0,,ACTIVE,1,PIM,Polyimides,A1Q,HP1432AT,C,Commercial,Purchased inc. Raw Material,Toll Manufacturing
,U204,U204,U204-OP,S,FCB,42,0,1,180,,,,0,,0,,,0,,ACTIVE,1,URE,Polyurethanes,S57,U204,C,Commercial,Stock End-Item,Finished Good Cold Blend
,U204,U204,U204-PL,S,ATP,30,0,1,365,,,,0,,0,,,0,,ACTIVE,1,URE,Polyurethanes,S57,U204,C,Commercial,Stock End-Item,ATP
,MD4020,MD4020,MD4020-C1,O,TOL,112,0,2,15,,,,0,,0,,,0,,INACTIVE,1,PST,Paste Wax,C8S,MD4020,CP,Commercial Proprietary,"Obsolete (To Order, Call MKT)",Toll Manufacturing
,MD4020,MD4020,MD4020-C2,P,TOL,1,0,2,8,,,,0,,0,,,0,,ACTIVE,1,PST,Paste Wax,C8S,MD4020,CP,Commercial Proprietary,Purchased inc. Raw Material,Toll Manufacturing
,MD4021,MD4021,MD4021-C2,O,TOL,1,0,2,8,,,,0,,0,,,0,,INACTIVE,1,PST,Paste Wax,C8T,MD4021,CP,Commercial Proprietary,"Obsolete (To Order, Call MKT)",Toll Manufacturing
,MD4021,MD4021,MD4021-C1,O,TOL,112,0,2,15,,,,0,,0,,,0,,INACTIVE,1,PST,Paste Wax,C8T,MD4021,CP,Commercial Proprietary,"Obsolete (To Order, Call MKT)",Toll Manufacturing
,MD4023,MD4023,MD4023-C2,O,TOL,1,0,1,8,,,,0,,0,,,0,,INACTIVE,1,PST,Paste Wax,BTP,MD4023,CP,Commercial Proprietary,"Obsolete (To Order, Call MKT)",Toll Manufacturing
,U502,U502,U502-OP,S,TOL,42,0,2,365,,,,0,,0,,,0,,ACTIVE,1,URE,Polyurethanes,S85,U502,C,Commercial,Stock End-Item,Toll Manufacturing
