MatchType,DocType,OrdType,OrderCo,OrderNum,DocNum,LineNum,TxnDate,RecvDate,GLDate,SupplierNum,SupplierName,Item2nd,Bulk,GlobalBulk,Qty,QtyLB,QtyKG,Amt,USD,EUR
2,PV,OP,00010,121680,20008829,1.0,2020-05-27T00:00:00,2020-05-27T00:00:00,2020-06-09T00:00:00,292788,Ortec Inc.,U1001-OP,U1001,U1001,209.0,209.0,94.8024,850.21,850.21,749.2404
2,PV,OP,00010,122609,20014657,1.0,2020-07-17T00:00:00,2020-07-17T00:00:00,2020-10-02T00:00:00,292788,Ortec Inc.,U201-T2,U201,U201,17300.0,17300.0,7847.28,40897.2,40897.2,34934.0243
2,PV,OP,00010,122718,20014429,1.0,2020-08-08T00:00:00,2020-08-08T00:00:00,2020-09-29T00:00:00,292788,Ortec Inc.,U204-OP,U204,U204,8100.0,8100.0,3674.16,21068.1,21068.1,17978.8297
2,PV,OP,00010,122719,20016996,1.0,2020-10-07T00:00:00,2020-10-07T00:00:00,2020-11-12T00:00:00,292788,Ortec Inc.,U204-OP,U204,U204,8550.0,8550.0,3878.28,22238.55,22238.55,18822.1683
2,PV,OP,00010,122734,20014658,1.0,2020-08-11T00:00:00,2020-08-11T00:00:00,2020-10-02T00:00:00,292788,Ortec Inc.,U201-T2,U201,U201,8800.0,8800.0,3991.68,21630.4,21630.4,18476.4952
2,PV,OP,00010,123278,20016995,1.0,2020-10-07T00:00:00,2020-10-07T00:00:00,2020-11-12T00:00:00,292788,Ortec Inc.,U201-T2,U201,U201,6600.0,6600.0,2993.76,15919.2,15919.2,13473.624
2,PV,OP,00010,124556,21000464,1.0,2020-11-10T00:00:00,2020-11-10T00:00:00,2021-01-08T00:00:00,292788,Ortec Inc.,U101-OP,U101,U101,9437.0,9437.0,4280.6232,17045.11,17045.11,13908.8899
2,PV,OP,00010,124838,21000471,1.0,2020-11-24T00:00:00,2020-11-24T00:00:00,2021-01-08T00:00:00,292788,Ortec Inc.,U2022-OP,U2022,U2022,16950.0,16950.0,7688.52,39273.15,39273.15,32047.075
2,PV,OP,00010,124866,20018556,1.0,2020-12-09T00:00:00,2020-12-09T00:00:00,2020-12-16T00:00:00,292788,Ortec Inc.,U204-OP,U204,U204,16650.0,16650.0,7552.44,41358.6,41358.6,33969.6917
2,PV,OP,00010,125693,21004461,1.0,2021-01-27T00:00:00,2021-01-27T00:00:00,2021-03-03T00:00:00,292788,Ortec Inc.,U101-OP,U101,U101,128.0,128.0,58.0608,259.71,259.71,215.0635
2,PV,OP,00010,125694,21003613,1.0,2021-01-20T00:00:00,2021-01-20T00:00:00,2021-02-19T00:00:00,292788,Ortec Inc.,MDU20-T2,MDU20,MDU20,15400.0,15400.0,6985.44,39146.8,39146.8,32258.1259
2,PV,OP,00010,125975,20019408,1.0,2020-12-23T00:00:00,2020-12-23T00:00:00,2020-12-29T00:00:00,292788,Ortec Inc.,U470-OP,U470,U470,9549.0,9549.0,4331.4264,31693.13,31693.13,25868.3637
2,PV,OP,00010,126157,21000968,1.0,2021-01-15T00:00:00,2021-01-15T00:00:00,2021-01-15T00:00:00,292788,Ortec Inc.,U204-OP,U204,U204,16650.0,16650.0,7552.44,41358.6,41358.6,34191.2249
2,PV,OP,00010,127335,21003497,1.0,2021-02-18T00:00:00,2021-02-18T00:00:00,2021-02-18T00:00:00,292788,Ortec Inc.,U501-OP,U501,U501,9027.0,9027.0,4094.6472,28137.16,28137.16,23295.2275
2,PV,OP,00010,127337,21004776,1.0,2021-03-09T00:00:00,2021-03-09T00:00:00,2021-03-11T00:00:00,292788,Ortec Inc.,U204-OP,U204,U204,17100.0,17100.0,7756.56,43844.4,43844.4,36606.6848
2,PV,OP,00010,127521,21005144,1.0,2021-02-25T00:00:00,2021-02-25T00:00:00,2021-03-16T00:00:00,292788,Ortec Inc.,MDU20-T2,MDU20,MDU20,6600.0,6600.0,2993.76,17701.2,17701.2,14880.5633
2,PV,OP,00010,127638,21005147,1.0,2021-02-25T00:00:00,2021-02-25T00:00:00,2021-03-16T00:00:00,292788,Ortec Inc.,U470-OP,U470,U470,9650.0,9650.0,4377.24,31073.0,31073.0,26121.6045
2,PV,OP,00010,127646,21007987,1.0,2021-03-03T00:00:00,2021-03-03T00:00:00,2021-04-30T00:00:00,292788,Ortec Inc.,U101-OP,U101,U101,9000.0,9000.0,4082.4,18261.0,18261.0,15174.7413
2,PV,OP,00010,127646,21007987,1.0,2021-03-03T00:00:00,2021-03-03T00:00:00,2021-04-30T00:00:00,292788,Ortec Inc.,U101-OP,U101,U101,991.0,991.0,449.5176,2010.74,2010.74,1670.9085
2,PV,OP,00010,127886,21007075,1.0,2021-03-11T00:00:00,2021-03-11T00:00:00,2021-04-22T00:00:00,292788,Ortec Inc.,U501-OP,U501,U501,18000.0,18000.0,8164.8,56106.0,56106.0,46702.5615
2,PV,OP,00010,127887,21004796,1.0,2021-03-11T00:00:00,2021-03-11T00:00:00,2021-03-11T00:00:00,292788,Ortec Inc.,U501-OP,U501,U501,18350.0,18350.0,8323.56,57196.95,57196.95,47755.0319
2,PV,OP,00010,128998,21009422,1.0,2021-05-24T00:00:00,2021-05-24T00:00:00,2021-05-24T00:00:00,292788,Ortec Inc.,U101-OP,U101,U101,9753.0,9753.0,4423.9608,21612.65,21612.65,17702.3467
2,PV,OP,00010,130141,21008478,1.0,2021-05-06T00:00:00,2021-05-06T00:00:00,2021-05-07T00:00:00,292788,Ortec Inc.,MDU20-T2,MDU20,MDU20,15400.0,15400.0,6985.44,39023.6,39023.6,32083.1903
2,PV,OP,00010,130462,21019376,1.0,2021-09-25T00:00:00,2021-09-25T00:00:00,2021-10-01T00:00:00,292788,Ortec Inc.,U501-OP,U501,U501,18274.0,18274.0,8289.0864,63959.0,63959.0,55152.997
2,PV,OP,00010,130780,21015930,1.0,2021-08-12T00:00:00,2021-08-12T00:00:00,2021-08-12T00:00:00,292788,Ortec Inc.,U204-OP,U204,U204,16650.0,16650.0,7552.44,42690.6,42690.6,36381.0574
2,PV,OP,00010,130816,21016003,1.0,2021-08-13T00:00:00,2021-08-13T00:00:00,2021-08-16T00:00:00,292788,Ortec Inc.,MDU20-T2,MDU20,MDU20,15400.0,15400.0,6985.44,42534.8,42534.8,36113.3553
2,PV,OP,00010,131464,21019396,1.0,2021-09-16T00:00:00,2021-09-16T00:00:00,2021-10-01T00:00:00,292788,Ortec Inc.,U201-T2,U201,U201,15400.0,15400.0,6985.44,40332.6,40332.6,34779.527
2,PV,OP,00010,131465,21019375,1.0,2021-09-17T00:00:00,2021-09-17T00:00:00,2021-10-01T00:00:00,292788,Ortec Inc.,U201-T2,U201,U201,13200.0,13200.0,5987.52,34570.8,34570.8,29811.0231
2,PV,OP,00010,133186,22000605,1.0,2022-01-03T00:00:00,2022-01-03T00:00:00,2022-01-13T00:00:00,292788,Ortec Inc.,U101-OP,U101,U101,14406.0,14406.0,6534.5616,41676.56,41676.56,36349.9664
2,PV,OP,00010,133191,22006125,1.0,2022-03-31T00:00:00,2022-03-31T00:00:00,2022-04-13T00:00:00,292788,Ortec Inc.,U502-OP,U502,U502,9900.0,9900.0,4490.64,45213.3,45213.3,41629.5718
2,PV,OP,00010,133315,21022166,1.0,2021-11-18T00:00:00,2021-11-18T00:00:00,2021-11-19T00:00:00,292788,Ortec Inc.,U501-OP,U501,U501,18191.0,18191.0,8251.4376,66087.9,66087.9,58402.8818
2,PV,OP,00010,133317,21021399,1.0,2021-11-04T00:00:00,2021-11-04T00:00:00,2021-11-05T00:00:00,292788,Ortec Inc.,U201-T2,U201,U201,17800.0,17800.0,8074.08,48985.6,48985.6,42395.1753
2,PV,OP,00010,133518,21019857,1.0,2021-10-07T00:00:00,2021-10-07T00:00:00,2021-10-08T00:00:00,292788,Ortec Inc.,U701-OP,U701,U701,4411.0,4411.0,2000.8296,18349.76,18349.76,15857.1103
2,PV,OP,00010,135129,21021084,1.0,2021-10-30T00:00:00,2021-10-30T00:00:00,2021-11-01T00:00:00,292788,Ortec Inc.,U204-OP,U204,U204,16517.0,16517.0,7492.1112,45752.09,45752.09,39476.3765
2,PV,OP,00010,136529,22002476,1.0,2022-02-15T00:00:00,2022-02-15T00:00:00,2022-02-17T00:00:00,292788,Ortec Inc.,APT10,APT10,APT10,39600.0,39600.0,17962.56,106128.0,106128.0,93388.9998
2,PV,OP,00010,138550,22006134,1.0,2022-03-31T00:00:00,2022-03-31T00:00:00,2022-04-14T00:00:00,292788,Ortec Inc.,U204-OP,U204,U204,16848.0,16848.0,7642.2528,56070.14,56070.14,51938.9089
2,PV,OP,00010,141499,22014178,1.0,2022-08-11T00:00:00,2022-08-11T00:00:00,2022-08-25T00:00:00,292788,Ortec Inc.,U101-OP,U101,U101,17835.0,17835.0,8089.956,53843.87,53843.87,54061.2377
2,PV,OP,00010,142089,22015659,1.0,2022-09-07T00:00:00,2022-09-07T00:00:00,2022-09-11T00:00:00,292788,Ortec Inc.,U101-OP,U101,U101,18044.0,18044.0,8184.7584,54474.84,54474.84,53965.1298
2,PV,OP,00010,142266,23001192,1.0,2023-01-18T00:00:00,2023-01-18T00:00:00,2023-01-19T00:00:00,292788,Ortec Inc.,U501-OP,U501,U501,18000.0,18000.0,8164.8,84780.0,84780.0,78442.8052
2,PV,OP,00010,142267,23001190,1.0,2023-01-18T00:00:00,2023-01-18T00:00:00,2023-01-19T00:00:00,292788,Ortec Inc.,U501-OP,U501,U501,18450.0,18450.0,8368.92,86899.5,86899.5,80403.8753
2,PV,OP,00010,142309,22014175,1.0,2022-08-17T00:00:00,2022-08-17T00:00:00,2022-08-25T00:00:00,292788,Ortec Inc.,MDU20-T2,MDU20,MDU20,16923.0,16923.0,7676.2728,61735.1,61735.1,61984.3246
2,PV,OP,00010,142460,22014181,1.0,2022-08-18T00:00:00,2022-08-18T00:00:00,2022-08-25T00:00:00,292788,Ortec Inc.,U204-OP,U204,U204,16905.0,16905.0,7668.108,61128.48,61128.48,61375.2557
2,PV,OP,00010,143546,23001215,1.0,2023-01-19T00:00:00,2023-01-19T00:00:00,2023-01-19T00:00:00,292788,Ortec Inc.,U501-OP,U501,U501,18450.0,18450.0,8368.92,86899.5,86899.5,80403.8753
2,PV,OP,00010,144965,23001798,1.0,2023-01-31T00:00:00,2023-01-31T00:00:00,2023-01-31T00:00:00,292788,Ortec Inc.,U101-OP,U101,U101,17550.0,17550.0,7960.68,49543.65,49543.65,45628.5968
2,PV,OP,00010,145122,23001799,1.0,2023-01-31T00:00:00,2023-01-31T00:00:00,2023-01-31T00:00:00,292788,Ortec Inc.,U101-OP,U101,U101,18450.0,18450.0,8368.92,52084.35,52084.35,47968.5249
2,PV,OP,00010,148837,23011114,1.0,2023-05-31T00:00:00,2023-05-31T00:00:00,2023-05-31T00:00:00,292788,Ortec Inc.,U701-OP,U701,U701,4795.0,4795.0,2175.012,25638.87,25638.87,24066.6894
2,PV,OP,00010,150270,23016902,1.0,2023-08-28T00:00:00,2023-08-28T00:00:00,2023-08-28T00:00:00,292788,Ortec Inc.,U2022-OP,U2022,U2022,17300.0,17300.0,7847.28,61345.8,61345.8,56755.6251
2,PV,OP,00010,156752,24004645,1.0,2024-04-05T00:00:00,2024-04-05T00:00:00,2024-04-05T00:00:00,292788,Ortec Inc.,U701-OP,U701,U701,4812.0,4812.0,2182.7232,22630.84,22630.84,20874.3609
2,PV,OP,00010,170232,25012633,1.0,2025-09-09T00:00:00,2025-09-09T00:00:00,2025-09-11T00:00:00,292788,Ortec Inc.,MDU20-T2,MDU20,MDU20,15400.0,15400.0,6985.44,45984.4,45984.4,39197.5624
2,PV,OP,00010,175643,26005269,1.0,2026-03-27T00:00:00,2026-03-27T00:00:00,2026-03-30T00:00:00,292788,Ortec Inc.,??????,,,1.0,1.0,0.4536,2500.0,2500.0,2182.594
4,OV,OP,00010,122607,190953,1.0,2020-08-07T00:00:00,2020-08-07T00:00:00,2020-08-07T00:00:00,292788,Ortec Inc.,U2022-OP,U2022,U2022,17550.0,17550.0,7960.68,46138.95,46138.95,39177.1546
4,OV,OP,00010,122717,191283,1.0,2020-08-14T00:00:00,2020-08-14T00:00:00,2020-08-14T00:00:00,292788,Ortec Inc.,MDU20-T2,MDU20,MDU20,8800.0,8800.0,3991.68,21841.6,21841.6,18459.07
4,OV,OP,00010,122717,191283,1.0,2020-08-14T00:00:00,2020-08-14T00:00:00,2020-08-14T00:00:00,292788,Ortec Inc.,MDU20-T2,MDU20,MDU20,6600.0,6600.0,2993.76,16381.2,16381.2,13844.3025
4,OV,OP,00010,122734,191091,1.0,2020-08-11T00:00:00,2020-08-11T00:00:00,2020-08-11T00:00:00,292788,Ortec Inc.,U201-T2,U201,U201,8800.0,8800.0,3991.68,21630.4,21630.4,18384.3237
4,OV,OP,00010,122734,191091,1.0,2020-08-11T00:00:00,2020-08-11T00:00:00,2020-08-11T00:00:00,292788,Ortec Inc.,U201-T2,U201,U201,8800.0,8800.0,3991.68,21630.4,21630.4,18384.3237
4,OV,OP,00010,123278,193609,1.0,2020-10-07T00:00:00,2020-10-07T00:00:00,2020-10-07T00:00:00,292788,Ortec Inc.,U201-T2,U201,U201,6600.0,6600.0,2993.76,15919.2,15919.2,13529.8682
4,OV,OP,00010,123278,193611,1.0,2020-10-07T00:00:00,2020-10-07T00:00:00,2020-10-07T00:00:00,292788,Ortec Inc.,U201-T2,U201,U201,19800.0,19800.0,8981.28,47757.6,47757.6,40589.6045
4,OV,OP,00010,123278,193613,1.0,2020-10-07T00:00:00,2020-10-07T00:00:00,2020-10-07T00:00:00,292788,Ortec Inc.,U201-T2,U201,U201,19800.0,19800.0,8981.28,47757.6,47757.6,40589.6045
4,OV,OP,00010,126157,199071,1.0,2021-01-15T00:00:00,2021-01-15T00:00:00,2021-01-15T00:00:00,292788,Ortec Inc.,U204-OP,U204,U204,16650.0,16650.0,7552.44,41358.6,41358.6,34191.2249
4,OV,OP,00010,127646,201780,1.0,2021-03-03T00:00:00,2021-03-03T00:00:00,2021-03-03T00:00:00,292788,Ortec Inc.,U101-OP,U101,U101,18891.0,18891.0,8568.9576,38329.84,38329.84,31740.5955
4,OV,OP,00010,133518,215051,1.0,2021-10-07T00:00:00,2021-10-07T00:00:00,2021-10-07T00:00:00,292788,Ortec Inc.,U701-OP,U701,U701,4366.0,4366.0,1980.4176,18162.56,18162.56,15708.9543
4,OV,OP,00010,158941,267123,1.0,2024-06-24T00:00:00,2024-06-24T00:00:00,2024-06-24T00:00:00,292788,Ortec Inc.,U2022-T2,U2022,U2022,176000.0,176000.0,79833.6,552816.0,552816.0,515233.7993
4,OV,OP,00010,142155,232130,1.0,2022-07-22T00:00:00,2022-07-22T00:00:00,2022-07-22T00:00:00,292788,Ortec Inc.,APT10-T2,APT10,APT10,4400.0,4400.0,1995.84,1078.0,1078.0,1054.2713
4,OV,OP,00010,144619,244292,1.0,2023-03-23T00:00:00,2023-03-23T00:00:00,2023-03-23T00:00:00,292788,Ortec Inc.,U470-OP,U470,U470,9450.0,9450.0,4286.52,51181.2,51181.2,46997.9149
4,OV,OP,00010,145129,242970,1.0,2023-02-28T00:00:00,2023-02-24T00:00:00,2023-02-28T00:00:00,292788,Ortec Inc.,U101-OP,U101,U101,18000.0,18000.0,8164.8,49608.0,49608.0,46789.6157
4,OV,OP,00010,145129,242975,1.0,2023-02-28T00:00:00,2023-02-28T00:00:00,2023-02-28T00:00:00,292788,Ortec Inc.,U101-OP,U101,U101,18000.0,18000.0,8164.8,49608.0,49608.0,46789.6157
4,OV,OP,00010,146554,243587,1.0,2023-03-09T00:00:00,2023-03-09T00:00:00,2023-03-09T00:00:00,292788,Ortec Inc.,U2022-OP,U2022,U2022,16650.0,16650.0,7552.44,59906.7,59906.7,56640.3111
4,OV,OP,00010,146856,243591,1.0,2023-03-09T00:00:00,2023-03-09T00:00:00,2023-03-09T00:00:00,292788,Ortec Inc.,U2022-OP,U2022,U2022,17277.0,17277.0,7836.8472,62162.65,62162.65,58773.2564
4,OV,OP,00010,159697,268312,1.0,2024-07-18T00:00:00,2024-07-18T00:00:00,2024-07-18T00:00:00,292788,Ortec Inc.,U501-OP,U501,U501,18000.0,18000.0,8164.8,84510.0,84510.0,77441.7611
4,OV,OP,00010,145129,242971,1.0,2023-02-28T00:00:00,2023-02-24T00:00:00,2023-02-28T00:00:00,292788,Ortec Inc.,U101-OP,U101,U101,18000.0,18000.0,8164.8,1368.0,1368.0,1290.2797
4,OV,OP,00010,145129,242976,1.0,2023-02-28T00:00:00,2023-02-28T00:00:00,2023-02-28T00:00:00,292788,Ortec Inc.,U101-OP,U101,U101,18000.0,18000.0,8164.8,1368.0,1368.0,1290.2797
4,OV,OP,00010,146554,243588,1.0,2023-03-09T00:00:00,2023-03-09T00:00:00,2023-03-09T00:00:00,292788,Ortec Inc.,U2022-OP,U2022,U2022,16650.0,16650.0,7552.44,1265.4,1265.4,1196.4046
4,OV,OP,00010,146856,243592,1.0,2023-03-09T00:00:00,2023-03-09T00:00:00,2023-03-09T00:00:00,292788,Ortec Inc.,U2022-OP,U2022,U2022,17277.0,17277.0,7836.8472,1313.05,1313.05,1241.4565
4,OV,OP,00010,158941,267124,1.0,2024-06-24T00:00:00,2024-06-24T00:00:00,2024-06-24T00:00:00,292788,Ortec Inc.,U2022-T2,U2022,U2022,176000.0,176000.0,79833.6,13939.2,13939.2,12991.5686
4,OV,OP,00010,159697,268313,1.0,2024-07-18T00:00:00,2024-07-18T00:00:00,2024-07-18T00:00:00,292788,Ortec Inc.,U501-OP,U501,U501,18000.0,18000.0,8164.8,1425.6,1425.6,1306.3658
4,OV,OP,00010,122734,191092,1.0,2020-08-11T00:00:00,2020-08-11T00:00:00,2020-08-11T00:00:00,292788,Ortec Inc.,U201-T2,U201,U201,8800.0,8800.0,3991.68,704.0,704.0,598.3506
4,OV,OP,00010,122734,191092,1.0,2020-08-11T00:00:00,2020-08-11T00:00:00,2020-08-11T00:00:00,292788,Ortec Inc.,U201-T2,U201,U201,8800.0,8800.0,3991.68,704.0,704.0,598.3506
4,OV,OP,00010,127646,201781,1.0,2021-03-03T00:00:00,2021-03-03T00:00:00,2021-03-03T00:00:00,292788,Ortec Inc.,U101-OP,U101,U101,18891.0,18891.0,8568.9576,1511.28,1511.28,1251.4774
4,OV,OP,00010,122717,191284,1.0,2020-08-14T00:00:00,2020-08-14T00:00:00,2020-08-14T00:00:00,292788,Ortec Inc.,MDU20-T2,MDU20,MDU20,6600.0,6600.0,2993.76,528.0,528.0,446.2305
4,OV,OP,00010,123278,193612,1.0,2020-10-07T00:00:00,2020-10-07T00:00:00,2020-10-07T00:00:00,292788,Ortec Inc.,U201-T2,U201,U201,19800.0,19800.0,8981.28,1584.0,1584.0,1346.2555
4,OV,OP,00010,123278,193614,1.0,2020-10-07T00:00:00,2020-10-07T00:00:00,2020-10-07T00:00:00,292788,Ortec Inc.,U201-T2,U201,U201,19800.0,19800.0,8981.28,1584.0,1584.0,1346.2555
4,OV,OP,00010,123278,193610,1.0,2020-10-07T00:00:00,2020-10-07T00:00:00,2020-10-07T00:00:00,292788,Ortec Inc.,U201-T2,U201,U201,6600.0,6600.0,2993.76,528.0,528.0,448.7518
4,OV,OP,00010,126157,199072,1.0,2021-01-15T00:00:00,2021-01-15T00:00:00,2021-01-15T00:00:00,292788,Ortec Inc.,U204-OP,U204,U204,16650.0,16650.0,7552.44,1332.0,1332.0,1101.1667
4,OV,OP,00010,122607,190954,1.0,2020-08-07T00:00:00,2020-08-07T00:00:00,2020-08-07T00:00:00,292788,Ortec Inc.,U2022-OP,U2022,U2022,17550.0,17550.0,7960.68,1404.0,1404.0,1192.1538
4,OV,OP,00010,122717,191284,1.0,2020-08-14T00:00:00,2020-08-14T00:00:00,2020-08-14T00:00:00,292788,Ortec Inc.,MDU20-T2,MDU20,MDU20,8800.0,8800.0,3991.68,704.0,704.0,594.9741
4,OV,OP,00010,133518,215052,1.0,2021-10-07T00:00:00,2021-10-07T00:00:00,2021-10-07T00:00:00,292788,Ortec Inc.,U701-OP,U701,U701,4366.0,4366.0,1980.4176,349.28,349.28,302.0953
4,OV,OP,00010,142155,232131,1.0,2022-07-22T00:00:00,2022-07-22T00:00:00,2022-07-22T00:00:00,292788,Ortec Inc.,APT10-T2,APT10,APT10,4400.0,4400.0,1995.84,352.0,352.0,344.2518
4,OV,OP,00010,144619,244293,1.0,2023-03-23T00:00:00,2023-03-23T00:00:00,2023-03-23T00:00:00,292788,Ortec Inc.,U470-OP,U470,U470,9450.0,9450.0,4286.52,756.0,756.0,694.2085
1,OV,OP,00010,137404,221047,1.0,2022-01-11T00:00:00,2022-01-11T00:00:00,2022-01-11T00:00:00,292788,Ortec Inc.,??????,,,1.0,1.0,0.4536,2030.31,2030.31,1786.6819
1,OV,OP,00010,145925,240232,1.0,2023-01-03T00:00:00,2023-01-03T00:00:00,2023-01-03T00:00:00,292788,Ortec Inc.,??????,,,1.0,1.0,0.4536,1350.0,1350.0,1278.7452
1,OV,OP,00010,157889,264480,1.0,2024-05-02T00:00:00,2024-05-02T00:00:00,2024-05-02T00:00:00,292788,Ortec Inc.,??????,,,1.0,1.0,0.4536,1150.0,1150.0,1074.1971
1,OV,OP,00010,175643,294876,1.0,2026-03-27T00:00:00,2026-03-27T00:00:00,2026-03-27T00:00:00,292788,Ortec Inc.,??????,,,1.0,1.0,0.4536,2500.0,2500.0,2169.926
1,OV,OP,00010,120090,185778,1.0,2020-04-07T00:00:00,2020-04-07T00:00:00,2020-04-07T00:00:00,292788,Ortec Inc.,U501-OP,U501,U501,18000.0,18000.0,8164.8,54396.0,54396.0,50060.3559
1,OV,OP,00010,120090,185780,1.0,2020-04-07T00:00:00,2020-04-07T00:00:00,2020-04-07T00:00:00,292788,Ortec Inc.,U501-OP,U501,U501,18000.0,18000.0,8164.8,54396.0,54396.0,50060.3559
1,OV,OP,00010,120090,186517,1.0,2020-04-22T00:00:00,2020-04-22T00:00:00,2020-04-22T00:00:00,292788,Ortec Inc.,U501-OP,U501,U501,17550.0,17550.0,7960.68,53036.1,53036.1,48984.6935
1,OV,OP,00010,131460,209691,1.0,2021-07-13T00:00:00,2021-07-13T00:00:00,2021-07-13T00:00:00,292788,Ortec Inc.,U201-T2,U201,U201,15400.0,15400.0,6985.44,37144.8,37144.8,31447.9206
1,OV,OP,00010,131462,210719,1.0,2021-07-29T00:00:00,2021-07-29T00:00:00,2021-07-29T00:00:00,292788,Ortec Inc.,U201-T2,U201,U201,15400.0,15400.0,6985.44,37144.8,37144.8,31252.9995
1,OV,OP,00010,136529,222780,1.0,2022-02-10T00:00:00,2022-02-10T00:00:00,2022-02-10T00:00:00,292788,Ortec Inc.,APT10,APT10,APT10,3269.0,3269.0,1482.8184,8760.92,8760.92,7626.0839
1,OV,OP,00010,136529,223067,1.0,2022-02-15T00:00:00,2022-02-15T00:00:00,2022-02-15T00:00:00,292788,Ortec Inc.,APT10,APT10,APT10,39600.0,39600.0,17962.56,106128.0,106128.0,93389.1272
1,OV,OP,00010,122734,191095,1.0,2020-08-11T00:00:00,2020-08-11T00:00:00,2020-08-11T00:00:00,292788,Ortec Inc.,U201-T2,U201,U201,8800.0,8800.0,3991.68,21630.4,21630.4,18384.3237
1,OV,OP,00010,122734,191097,1.0,2020-08-11T00:00:00,2020-08-11T00:00:00,2020-08-11T00:00:00,292788,Ortec Inc.,U201-T2,U201,U201,8800.0,8800.0,3991.68,21630.4,21630.4,18384.3237
1,OV,OP,00010,122735,191706,1.0,2020-08-25T00:00:00,2020-08-25T00:00:00,2020-08-25T00:00:00,292788,Ortec Inc.,U201-T2,U201,U201,8800.0,8800.0,3991.68,21630.4,21630.4,18302.9458
1,OV,OP,00010,122735,191708,1.0,2020-08-25T00:00:00,2020-08-25T00:00:00,2020-08-25T00:00:00,292788,Ortec Inc.,U201-T2,U201,U201,8800.0,8800.0,3991.68,21630.4,21630.4,18302.9458
1,OV,OP,00010,127646,201786,1.0,2021-03-03T00:00:00,2021-03-03T00:00:00,2021-03-03T00:00:00,292788,Ortec Inc.,U101-OP,U101,U101,9000.0,9000.0,4082.4,18261.0,18261.0,15121.7698
1,OV,OP,00010,127646,201790,1.0,2021-03-03T00:00:00,2021-03-03T00:00:00,2021-03-03T00:00:00,292788,Ortec Inc.,U101-OP,U101,U101,991.0,991.0,449.5176,2010.74,2010.74,1665.0757
1,OV,OP,00010,127888,202153,1.0,2021-03-09T00:00:00,2021-03-09T00:00:00,2021-03-09T00:00:00,292788,Ortec Inc.,U2022-OP,U2022,U2022,16650.0,16650.0,7552.44,43772.85,43772.85,36823.1046
1,OV,OP,00010,130730,206756,1.0,2021-05-27T00:00:00,2021-05-27T00:00:00,2021-05-27T00:00:00,292788,Ortec Inc.,U501-OP,U501,U501,9595.0,9595.0,4352.292,35347.98,35347.98,28987.1145
1,OV,OP,00010,130778,213085,1.0,2021-09-03T00:00:00,2021-09-03T00:00:00,2021-09-03T00:00:00,292788,Ortec Inc.,U101-OP,U101,U101,17979.0,17979.0,8155.2744,39895.4,39895.4,33570.2556
1,OV,OP,00010,136132,222257,1.0,2022-02-01T00:00:00,2022-02-01T00:00:00,2022-02-01T00:00:00,292788,Ortec Inc.,APT11,APT11,APT11,4372.0,4372.0,1983.1392,15984.03,15984.03,14224.0141
1,OV,OP,00010,134944,217465,1.0,2021-11-11T00:00:00,2021-11-11T00:00:00,2021-11-11T00:00:00,292788,Ortec Inc.,APT10,APT10,APT10,4518.0,4518.0,2049.3648,16517.81,16517.81,14407.4252
1,OV,OP,00010,118400,181747,1.0,2020-01-15T00:00:00,2020-01-15T00:00:00,2020-01-15T00:00:00,292788,Ortec Inc.,U101-OP,U101,U101,17550.0,17550.0,7960.68,35486.1,35486.1,31816.5321
1,OV,OP,00010,118714,182419,1.0,2020-01-30T00:00:00,2020-01-30T00:00:00,2020-01-30T00:00:00,292788,Ortec Inc.,U101-OP,U101,U101,18450.0,18450.0,8368.92,37361.25,37361.25,33888.7945
1,OV,OP,00010,118845,182411,1.0,2020-01-29T00:00:00,2020-01-29T00:00:00,2020-01-29T00:00:00,292788,Ortec Inc.,MDU20-T2,MDU20,MDU20,15400.0,15400.0,6985.44,38315.2,38315.2,34782.6152
1,OV,OP,00010,118854,182973,1.0,2020-02-11T00:00:00,2020-02-11T00:00:00,2020-02-11T00:00:00,292788,Ortec Inc.,U101-OP,U101,U101,18000.0,18000.0,8164.8,36450.0,36450.0,33392.9859
1,OV,OP,00010,118926,182318,1.0,2020-01-28T00:00:00,2020-01-28T00:00:00,2020-01-28T00:00:00,292788,Ortec Inc.,U204-OP,U204,U204,17100.0,17100.0,7756.56,42459.3,42459.3,38550.3313
1,OV,OP,00010,118977,182712,1.0,2020-02-05T00:00:00,2020-02-05T00:00:00,2020-02-05T00:00:00,292788,Ortec Inc.,U101-OP,U101,U101,18000.0,18000.0,8164.8,36450.0,36450.0,33144.3203
1,OV,OP,00010,118979,182975,1.0,2020-02-11T00:00:00,2020-02-11T00:00:00,2020-02-11T00:00:00,292788,Ortec Inc.,U101-OP,U101,U101,18000.0,18000.0,8164.8,36450.0,36450.0,33392.9859
1,OV,OP,00010,119238,184525,1.0,2020-03-12T00:00:00,2020-03-12T00:00:00,2020-03-12T00:00:00,292788,Ortec Inc.,U501-OP,U501,U501,18000.0,18000.0,8164.8,21006.0,21006.0,18751.9155
1,OV,OP,00010,119323,184769,1.0,2020-03-18T00:00:00,2020-03-18T00:00:00,2020-03-18T00:00:00,292788,Ortec Inc.,U204-OP,U204,U204,16650.0,16650.0,7552.44,41341.95,41341.95,37993.9218
