Order Company,Branch Plant,Global Bulk Item,Bulk Item,2nd Item Number,Order Number,Next Status,Year,Month,Promised Ship Date,Ordered Quantity KGs,Revenue Business Unit,Customer Code,Customer Name,Global Parent,Global Parent Name,TM Name,Country Name,Ordered Quantity,Ordering Unit of Measure,Ordered Quantity LBs,Open Indicator
00030,SNG4,BRIJS2,BRIJS2.S,BRIJS2.S,2624062,999,2026,2,2026-02-09 00:00:00,680,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,680.00,KG,1499.1280000000002,N
00030,SNG4,NYS2104,NYS2104.S,NYS2104.S-OP,2622674,999,2026,2,2026-02-09 00:00:00,400,30200,317300,Michelman Private Ltd,291477,Michelman Asia-Pacific - Global Parent,,India,400.00,KG,881.84,N
00030,SNG4,TSPP01,TSPP01.S,TSPP01.S-TL,2601302,999,2026,2,2026-02-09 00:00:00,10000,30240,294060,Taishan Fiberglass Inc. - China,296197,Taishan Fiberglass - Global Parent,Ethan Cheng,China,10.00,TO,22046.225,N
00034,SHAN,JS168,JS168.E,JS168.E-TO,2622637,999,2026,2,2026-02-09 00:00:00,19000,34240,316183,Jushi Group,297156,Jushi - Global Parent,Ethan Cheng,China,20.00,TO,41887.828,N
00034,SHAN,JS168,JS168.E,JS168.E-TO,2623403,999,2026,2,2026-02-09 00:00:00,1900,34240,316183,Jushi Group,297156,Jushi - Global Parent,Ethan Cheng,China,2.00,TO,4188.7828,N
00030,SING,ME92040,ME92040.S,ME92040.S-T2,2626935,999,2026,2,2026-02-10 00:00:00,6000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,6.00,TO,13227.735,N
00030,SNG4,BRIJS20,BRIJS20.S,BRIJS20.S,2626382,999,2026,2,2026-02-10 00:00:00,400,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,400.00,KG,881.84,N
00034,SHAN,JS168,JS168.E,JS168.E-TO,2624217,999,2026,2,2026-02-10 00:00:00,14250,34240,308274,Linyi Tianju (Shandong Fiberglass Group),309179,Shandong Fiberglass - Global Parent,Ethan Cheng,China,15.00,TO,31415.871000000003,N
00034,SHAN,JS168,JS168.E,JS168.E-TO,2626220,999,2026,2,2026-02-10 00:00:00,35150,34240,307538,"SHANDONG FIBERGLASS GROUP CO.,LTD",309179,Shandong Fiberglass - Global Parent,Ethan Cheng,China,37.00,TO,77492.48180000001,N
00030,SING,ME92040,ME92040.S,ME92040.S-PD,2627707,999,2026,2,2026-02-11 00:00:00,5200,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,26.00,DR,11464.037,N
00030,SING,ME92040,ME92040.S,ME92040.S-T2,2627707,999,2026,2,2026-02-11 00:00:00,1000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,1.00,TO,2204.6225,N
00030,SING,ME92040,ME92040.S,ME92040.S-T2,2627972,999,2026,2,2026-02-11 00:00:00,5000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,5.00,TO,11023.1125,N
00030,SNG4,BRIJS20,BRIJS20.S,BRIJS20.S,2627159,999,2026,2,2026-02-11 00:00:00,1200,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,1200.00,KG,2645.52,N
00030,SING,ME92040,ME92040.S,ME92040.S-PD,2628457,999,2026,2,2026-02-12 00:00:00,2800,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,14.00,DR,6172.943,N
00030,SING,ME92040,ME92040.S,ME92040.S-PD,2628577,999,2026,2,2026-02-12 00:00:00,9600,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,48.00,DR,21164.376,N
00030,SING,ME92040,ME92040.S,ME92040.S-PD,2628578,999,2026,2,2026-02-12 00:00:00,2200,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,11.00,DR,4850.1695,N
00030,SING,ME92040,ME92040.S,ME92040.S-T2,2628474,999,2026,2,2026-02-12 00:00:00,9000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,9.00,TO,19841.6025,N
00030,SNG4,BRIJS2,BRIJS2.S,BRIJS2.S,2627762,999,2026,2,2026-02-12 00:00:00,680,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,680.00,KG,1499.1280000000002,N
00030,SNG4,BRIJS20,BRIJS20.S,BRIJS20.S,2627743,999,2026,2,2026-02-12 00:00:00,800,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,800.00,KG,1763.68,N
00030,SNG4,ME87235,ME87235.S,ME87235.S-T2,2584630,999,2026,2,2026-02-12 00:00:00,10000,30220,289459,Kelly Technology - China(Kelly Shanghai),290132,Kelly Chemical (China) - Global Parent,Robin Li,China,10.00,TO,22046.225,N
00030,SNG4,ME87235,ME87235.S,ME87235.S-T2,2610988,999,2026,2,2026-02-12 00:00:00,16000,30220,289459,Kelly Technology - China(Kelly Shanghai),290132,Kelly Chemical (China) - Global Parent,Robin Li,China,16.00,TO,35273.96,N
00030,SNG4,ME91240G,ME91240G.S,ME91240G.S-PD,2584630,999,2026,2,2026-02-12 00:00:00,6000,30220,289459,Kelly Technology - China(Kelly Shanghai),290132,Kelly Chemical (China) - Global Parent,Robin Li,China,30.00,DR,13227.735,N
00030,SNG4,ME91240G,ME91240G.S,ME91240G.S-PD,2606647,999,2026,2,2026-02-12 00:00:00,5000,30200,300385,Michelman New Material - China,291477,Michelman Asia-Pacific - Global Parent,,China,25.00,DR,11023.1125,N
00030,SNG4,ME91735,ME91735.S,ME91735.S-OP,2584757,999,2026,2,2026-02-12 00:00:00,9600,30240,289504,GR KOREA LTD (Formerly OCK) - KOREA,290156,Owens Corning Vetrotex - Global Parent,Brandon Lee,South Korea,48.00,DR,21164.376000000004,N
00030,SNG4,ME91735,ME91735.S,ME91735.S-TL,2599662,999,2026,2,2026-02-12 00:00:00,11000,30200,300385,Michelman New Material - China,291477,Michelman Asia-Pacific - Global Parent,,China,11.00,TO,24250.8475,N
00030,SNG4,PP05S,PP05S.S,PP05S.S-OP,2581555,999,2026,2,2026-02-12 00:00:00,16000,30240,307037,CPIC - Hong Kong,294294,Chongqing CPIC - Global Parent,Ethan Cheng,Hong Kong,80.00,DR,35273.96,N
00030,SING,ME92040,ME92040.S,ME92040.S-PD,2629243,999,2026,2,2026-02-13 00:00:00,5600,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,28.00,DR,12345.886,N
00030,SING,ME92040,ME92040.S,ME92040.S-PD,2629244,999,2026,2,2026-02-13 00:00:00,800,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,4.00,DR,1763.698,N
00030,SING,ME92040,ME92040.S,ME92040.S-T2,2629243,999,2026,2,2026-02-13 00:00:00,1000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,1.00,TO,2204.6225,N
00030,SING,ME92040,ME92040.S,ME92040.S-T2,2629244,999,2026,2,2026-02-13 00:00:00,5000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,5.00,TO,11023.1125,N
00030,SNG4,BRIJS20,BRIJS20.S,BRIJS20.S,2628535,999,2026,2,2026-02-13 00:00:00,800,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,800.00,KG,1763.68,N
00030,SING,ME91240G,ME91240G.S,ME91240G.S-PD,2631470,999,2026,2,2026-02-16 00:00:00,5800,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,29.00,DR,12786.810500000001,N
00030,SING,ME91240G,ME91240G.S,ME91240G.S-PD,2631519,999,2026,2,2026-02-16 00:00:00,1800,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,9.00,DR,3968.3205000000003,N
00030,SNG4,ME90640,ME90640.S,ME90640.S-PD,2599561,999,2026,2,2026-02-19 00:00:00,6000,30220,329026,Kelly Dongguan - China,290132,Kelly Chemical (China) - Global Parent,"Dai,Zhaochen(Vincent)",China,30.00,DR,13227.735,N
00030,SNG4,ME92040,ME92040.S,ME92040.S-PD,2599561,999,2026,2,2026-02-19 00:00:00,2000,30220,329026,Kelly Dongguan - China,290132,Kelly Chemical (China) - Global Parent,"Dai,Zhaochen(Vincent)",China,10.00,DR,4409.245,N
00030,SNG4,ME92040,ME92040.S,ME92040.S-T2,2599561,999,2026,2,2026-02-19 00:00:00,8000,30220,329026,Kelly Dongguan - China,290132,Kelly Chemical (China) - Global Parent,"Dai,Zhaochen(Vincent)",China,8.00,TO,17636.98,N
00030,SNG4,PP05S,PP05S.S,PP05S.S-OP,2569547,999,2026,2,2026-02-19 00:00:00,16000,30240,307037,CPIC - Hong Kong,294294,Chongqing CPIC - Global Parent,Ethan Cheng,Hong Kong,80.00,DR,35273.96,N
00030,SNG4,PP05S,PP05S.S,PP05S.S-OP,2569548,999,2026,2,2026-02-19 00:00:00,16000,30240,307037,CPIC - Hong Kong,294294,Chongqing CPIC - Global Parent,Ethan Cheng,Hong Kong,80.00,DR,35273.96000000001,N
00030,SING,PP05S,PP05S.S,PP05S.S-OP,2634495,999,2026,2,2026-02-20 00:00:00,9600,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,48.00,DR,21164.376,N
00030,SING,PP05S,PP05S.S,PP05S.S-OP,2634496,999,2026,2,2026-02-20 00:00:00,1800,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,9.00,DR,3968.3205000000003,N
00030,SING,PP05S,PP05S.S,PP05S.S-OP,2634542,999,2026,2,2026-02-20 00:00:00,9600,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,48.00,DR,21164.376,N
00030,SING,PP05S,PP05S.S,PP05S.S-OP,2634543,999,2026,2,2026-02-20 00:00:00,2200,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,11.00,DR,4850.1695,N
00030,SING,PP05S,PP05S.S,PP05S.S-OP,2634580,999,2026,2,2026-02-20 00:00:00,1800,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,9.00,DR,3968.3205000000003,N
00030,SING,PP05S,PP05S.S,PP05S.S-OP,2634657,999,2026,2,2026-02-20 00:00:00,8000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,40.00,DR,17636.98,N
00030,SING,PP05S,PP05S.S,PP05S.S-OP,2634735,999,2026,2,2026-02-20 00:00:00,3200,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,16.00,DR,7054.792,N
00030,SNG4,BRIJS2,BRIJS2.S,BRIJS2.S,2633794,999,2026,2,2026-02-20 00:00:00,680,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,680.00,KG,1499.1280000000002,N
00030,SNG4,BRIJS2,BRIJS2.S,BRIJS2.S,2633832,999,2026,2,2026-02-20 00:00:00,510,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,510.00,KG,1124.346,N
00030,SNG4,ME92040,ME92040.S,ME92040.S-PD,2612752,999,2026,2,2026-02-20 00:00:00,4000,30200,300385,Michelman New Material - China,291477,Michelman Asia-Pacific - Global Parent,,China,20.00,DR,8818.49,N
00030,SNG4,ME92040,ME92040.S,ME92040.S-PD,2616510,999,2026,2,2026-02-20 00:00:00,8000,30200,300385,Michelman New Material - China,291477,Michelman Asia-Pacific - Global Parent,,China,40.00,DR,17636.98,N
00030,SNG4,PP05S,PP05S.S,PP05S.S-OP,2601847,999,2026,2,2026-02-20 00:00:00,4600,30240,311174,CPIC Brasil,294294,Chongqing CPIC - Global Parent,Ethan Cheng,Brazil,23.00,DR,10141.2635,N
00020,AUBA,JS168,JS168.E,JS168.E-TO,25002133,999,2026,2,2026-02-23 00:00:00,19000,20200,312396,Michelman (X) Shanghai PC,291477,Michelman Asia-Pacific - Global Parent,,China,20.00,TO,41887.828,N
00020,AUBA,JS168,JS168.E,JS168.E-TO,25002134,999,2026,2,2026-02-23 00:00:00,19000,20200,312396,Michelman (X) Shanghai PC,291477,Michelman Asia-Pacific - Global Parent,,China,20.00,TO,41887.828,N
00020,AUBA,JS168,JS168.E,JS168.E-TO,25002135,999,2026,2,2026-02-23 00:00:00,19000,20200,312396,Michelman (X) Shanghai PC,291477,Michelman Asia-Pacific - Global Parent,,China,20.00,TO,41887.828,N
00020,AUBA,JS168,JS168.E,JS168.E-TO,25002136,999,2026,2,2026-02-23 00:00:00,19000,20200,312396,Michelman (X) Shanghai PC,291477,Michelman Asia-Pacific - Global Parent,,China,20.00,TO,41887.828,N
00020,AUBA,JS168,JS168.E,JS168.E-TO,25002137,999,2026,2,2026-02-23 00:00:00,19000,20200,312396,Michelman (X) Shanghai PC,291477,Michelman Asia-Pacific - Global Parent,,China,20.00,TO,41887.828,N
00020,AUBA,JS168,JS168.E,JS168.E-TO,25002138,999,2026,2,2026-02-23 00:00:00,19000,20200,312396,Michelman (X) Shanghai PC,291477,Michelman Asia-Pacific - Global Parent,,China,20.00,TO,41887.828,N
00020,AUBA,JS168,JS168.E,JS168.E-TO,25002139,999,2026,2,2026-02-23 00:00:00,19000,20200,312396,Michelman (X) Shanghai PC,291477,Michelman Asia-Pacific - Global Parent,,China,20.00,TO,41887.828,N
00020,AUBA,JS168,JS168.E,JS168.E-TO,25002140,999,2026,2,2026-02-23 00:00:00,19000,20200,312396,Michelman (X) Shanghai PC,291477,Michelman Asia-Pacific - Global Parent,,China,20.00,TO,41887.828,N
00020,AUBA,JS168,JS168.E,JS168.E-TO,25002141,999,2026,2,2026-02-23 00:00:00,19000,20200,312396,Michelman (X) Shanghai PC,291477,Michelman Asia-Pacific - Global Parent,,China,20.00,TO,41887.828,N
00020,AUBA,JS168,JS168.E,JS168.E-TO,25002142,999,2026,2,2026-02-23 00:00:00,19000,20200,312396,Michelman (X) Shanghai PC,291477,Michelman Asia-Pacific - Global Parent,,China,20.00,TO,41887.828,N
00020,AUBA,JS168,JS168.E,JS168.E-TO,25002143,999,2026,2,2026-02-23 00:00:00,19000,20200,312396,Michelman (X) Shanghai PC,291477,Michelman Asia-Pacific - Global Parent,,China,20.00,TO,41887.828,N
00020,AUBA,JS168,JS168.E,JS168.E-TO,25002144,999,2026,2,2026-02-23 00:00:00,19000,20200,312396,Michelman (X) Shanghai PC,291477,Michelman Asia-Pacific - Global Parent,,China,20.00,TO,41887.828,N
00020,AUBA,JS168,JS168.E,JS168.E-TO,25002145,999,2026,2,2026-02-23 00:00:00,19000,20200,312396,Michelman (X) Shanghai PC,291477,Michelman Asia-Pacific - Global Parent,,China,20.00,TO,41887.828,N
00020,AUBA,JS168,JS168.E,JS168.E-TO,25002146,999,2026,2,2026-02-23 00:00:00,19000,20200,312396,Michelman (X) Shanghai PC,291477,Michelman Asia-Pacific - Global Parent,,China,20.00,TO,41887.828,N
00020,AUBA,JS168,JS168.E,JS168.E-TO,25002210,999,2026,2,2026-02-23 00:00:00,19000,20200,312396,Michelman (X) Shanghai PC,291477,Michelman Asia-Pacific - Global Parent,,China,20.00,TO,41887.828,N
00030,SNG4,BRIJS2,BRIJS2.S,BRIJS2.S,2634561,999,2026,2,2026-02-23 00:00:00,680,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,680.00,KG,1499.1280000000002,N
00030,SNG4,BRIJS20,BRIJS20.S,BRIJS20.S,2636730,999,2026,2,2026-02-24 00:00:00,400,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,400.00,KG,881.84,N
00030,SNG4,BRIJS2,BRIJS2.S,BRIJS2.S,2638250,999,2026,2,2026-02-26 00:00:00,680,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,680.00,KG,1499.1280000000002,N
00030,SNG4,BRIJS20,BRIJS20.S,BRIJS20.S,2638251,999,2026,2,2026-02-26 00:00:00,400,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,400.00,KG,881.84,N
00030,SNG4,ME92040,ME92040.S,ME92040.S-T2,2607407,999,2026,2,2026-02-26 00:00:00,4000,30200,300385,Michelman New Material - China,291477,Michelman Asia-Pacific - Global Parent,,China,4.00,TO,8818.49,N
00030,SING,ME92040,ME92040.S,ME92040.S-T2,2639765,999,2026,2,2026-02-27 00:00:00,8000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,8.00,TO,17636.98,N
00030,SING,ME92040,ME92040.S,ME92040.S-T2,2639797,999,2026,2,2026-02-27 00:00:00,3000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,3.00,TO,6613.8675,N
00030,SNG4,BRIJS2,BRIJS2.S,BRIJS2.S,2639071,999,2026,2,2026-02-27 00:00:00,1360,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,1360.00,KG,2998.2560000000003,N
00030,SNG4,BRIJS20,BRIJS20.S,BRIJS20.S,2639072,999,2026,2,2026-02-27 00:00:00,2400,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,2400.00,KG,5291.04,N
00030,SNG4,ME91240G,ME91240G.S,ME91240G.S-PD,2605799,999,2026,2,2026-02-27 00:00:00,7200,30220,289459,Kelly Technology - China(Kelly Shanghai),290132,Kelly Chemical (China) - Global Parent,Robin Li,China,36.00,DR,15873.282,N
00030,SNG4,ME91240G,ME91240G.S,ME91240G.S-PD,2618730,999,2026,2,2026-02-27 00:00:00,2400,30220,332913,Guangdong Supcosmos-China,332367,Guangzhou J&T - Global Parent,"Dai,Zhaochen(Vincent)",China,12.00,DR,5291.094,N
00030,SNG4,ME92040,ME92040.S,ME92040.S-PD,2600315,999,2026,2,2026-02-27 00:00:00,16000,30220,332913,Guangdong Supcosmos-China,332367,Guangzhou J&T - Global Parent,"Dai,Zhaochen(Vincent)",China,80.00,DR,35273.96,N
00030,SNG4,ME92040,ME92040.S,ME92040.S-PD,2618730,999,2026,2,2026-02-27 00:00:00,10400,30220,332913,Guangdong Supcosmos-China,332367,Guangzhou J&T - Global Parent,"Dai,Zhaochen(Vincent)",China,52.00,DR,22928.074,N
00030,SNG4,ME92040,ME92040.S,ME92040.S-T2,2605799,999,2026,2,2026-02-27 00:00:00,15000,30220,289459,Kelly Technology - China(Kelly Shanghai),290132,Kelly Chemical (China) - Global Parent,Robin Li,China,15.00,TO,33069.3375,N
00030,SING,ME92040,ME92040.S,ME92040.S-PD,2640540,999,2026,2,2026-02-28 00:00:00,5600,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,28.00,DR,12345.886,N
00030,SING,ME92040,ME92040.S,ME92040.S-T2,2640540,999,2026,2,2026-02-28 00:00:00,1000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,1.00,TO,2204.6225,N
00030,SING,JS168,JS168.S,JS168.S-TL,2642001,999,2026,3,2026-03-02 00:00:00,10000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,10.00,TO,22046.225,N
00030,SING,JS168,JS168.S,JS168.S-TL,2642003,999,2026,3,2026-03-02 00:00:00,10000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,10.00,TO,22046.225,N
00030,SING,JS168,JS168.S,JS168.S-TL,2642006,999,2026,3,2026-03-02 00:00:00,10000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,10.00,TO,22046.225,N
00030,SING,JS168,JS168.S,JS168.S-TL,2642022,999,2026,3,2026-03-02 00:00:00,1000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,1.00,TO,2204.6225,N
00030,SING,JS168,JS168.S,JS168.S-TL,2642088,999,2026,3,2026-03-02 00:00:00,3000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,3.00,TO,6613.8675,N
00030,SNG4,BRIJS20,BRIJS20.S,BRIJS20.S,2639800,999,2026,3,2026-03-02 00:00:00,400,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,400.00,KG,881.84,N
00034,SHAN,ME92040,ME92040.S,ME92040.S-PD,2618079,999,2026,3,2026-03-02 00:00:00,6000,34220,353032,Shanghai Taipuwan(Achemical)-China,329796,Shanghai Achemical-Global Parent,Robin Li,China,30.00,DR,13227.735,N
00030,SING,JS168,JS168.S,JS168.S-TL,2642761,999,2026,3,2026-03-03 00:00:00,10000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,10.00,TO,22046.225,N
00030,SING,JS168,JS168.S,JS168.S-TL,2642762,999,2026,3,2026-03-03 00:00:00,1000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,1.00,TO,2204.6225,N
00030,SING,JS168,JS168.S,JS168.S-TL,2642993,999,2026,3,2026-03-03 00:00:00,1000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,1.00,TO,2204.6225,N
00030,SNG4,BRIJS2,BRIJS2.S,BRIJS2.S,2642200,999,2026,3,2026-03-03 00:00:00,700,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,700.00,KG,1543.22,N
00030,SNG4,BRIJS2,BRIJS2.S,BRIJS2.S,2642223,999,2026,3,2026-03-03 00:00:00,680,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,680.00,KG,1499.1280000000002,N
00030,SNG4,BRIJS20,BRIJS20.S,BRIJS20.S,2642201,999,2026,3,2026-03-03 00:00:00,400,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,400.00,KG,881.84,N
00030,SING,JS168,JS168.S,JS168.S-TL,2643537,999,2026,3,2026-03-04 00:00:00,10000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,10.00,TO,22046.225,N
00030,SING,JS168,JS168.S,JS168.S-TL,2643737,999,2026,3,2026-03-04 00:00:00,1000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,1.00,TO,2204.6225,N
00030,SNG4,BRIJS20,BRIJS20.S,BRIJS20.S,2642812,999,2026,3,2026-03-04 00:00:00,400,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,400.00,KG,881.84,N
00034,SHAN,ME91735,ME91735.S,ME91735.S-OP,2642939,999,2026,3,2026-03-04 00:00:00,3000,34240,304363,WEIYUAN NEIHUA-China,330955,Sichuan Weibo Group -Global Parent,Ethan Cheng,China,15.00,DR,6613.8675,N
00034,SHAN,ME91735,ME91735.S,ME91735.S-OP,2642940,999,2026,3,2026-03-04 00:00:00,800,34240,304363,WEIYUAN NEIHUA-China,330955,Sichuan Weibo Group -Global Parent,Ethan Cheng,China,4.00,DR,1763.698,N
00030,SING,JS168,JS168.S,JS168.S-TL,2644308,999,2026,3,2026-03-05 00:00:00,8000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,8.00,TO,17636.98,N
00030,SING,JS168,JS168.S,JS168.S-TL,2644325,999,2026,3,2026-03-05 00:00:00,1000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,1.00,TO,2204.6225,N
00030,SING,MG7140,MG7140.S,MG7140.S-OP,2644374,999,2026,3,2026-03-05 00:00:00,6200,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,31.00,DR,13668.659500000002,N
00030,SING,MG7140,MG7140.S,MG7140.S-OP,2644383,999,2026,3,2026-03-05 00:00:00,6200,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,31.00,DR,13668.659500000002,N
00030,SNG4,BRIJS2,BRIJS2.S,BRIJS2.S,2643587,999,2026,3,2026-03-05 00:00:00,680,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,680.00,KG,1499.1280000000002,N
00030,SNG4,ME91735,ME91735.S,ME91735.S-TL,2623452,999,2026,3,2026-03-05 00:00:00,3000,30200,300385,Michelman New Material - China,291477,Michelman Asia-Pacific - Global Parent,,China,3.00,TO,6613.8675,N
00030,SING,MG7140,MG7140.S,MG7140.S-OP,2645134,999,2026,3,2026-03-06 00:00:00,9600,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,48.00,DR,21164.376,N
00030,SING,MG7140,MG7140.S,MG7140.S-OP,2645135,999,2026,3,2026-03-06 00:00:00,1800,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,9.00,DR,3968.3205000000003,N
00030,SING,PP05S,PP05S.S,PP05S.S-OP,2645135,999,2026,3,2026-03-06 00:00:00,7200,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,36.00,DR,15873.282000000001,N
00030,SING,PP05S,PP05S.S,PP05S.S-OP,2645151,999,2026,3,2026-03-06 00:00:00,7600,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,38.00,DR,16755.131,N
00030,SNG4,BRIJS2,BRIJS2.S,BRIJS2.S,2644378,999,2026,3,2026-03-06 00:00:00,680,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,680.00,KG,1499.1280000000002,N
00030,SNG4,BRIJS20,BRIJS20.S,BRIJS20.S,2644379,999,2026,3,2026-03-06 00:00:00,2000,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,2000.00,KG,4409.200000000001,N
00035,MUM3,NYS2104,NYS2104.S,NYS2104.S-OP,2633909,999,2026,3,2026-03-06 00:00:00,400,35220,342081,CALDIC SPECIALTIES INDIA PRIVATE LIMITED,347014,Caldic India - Global Parent,Rohan Aranjo,India,400.00,KG,881.84,N
00030,SING,JS168,JS168.S,JS168.S-TL,2646005,999,2026,3,2026-03-07 00:00:00,1000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,1.00,TO,2204.6225,N
00030,SNG4,BRIJS2,BRIJS2.S,BRIJS2.S,2645194,999,2026,3,2026-03-07 00:00:00,680,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,680.00,KG,1499.1280000000002,N
